inputName,k,size,arr[size]
values_62,2,28,"{17731, 22212, -16152, 11735, -24861, -27747, 15708, -31318, 8007, 3522, 19355, 15230, 12267, -13845, 10444, 14368, 2958, 28687, 22214, 29827, -8313, 24643, 26868, 22422, 19692, -1976, 29357, -9799"
values_91,2,25,"{-28885, -2932, 27883, -5935, -32058, -8118, 501, -32508, -24354, 20747, -38, -29971, -18491, 17370, -29116, -20762, 6931, -25391, -2958, -23134, -2638, -11627, 29757, -8733, 21725"
values_25,2,6,"{22036, -17887, -25383, -30265, -28938, -20208"
values_63,2,19,"{-14868, -15694, -8422, -27941, -6919, -9448, -14219, 14486, 26506, 3548, -20876, 29731, -3000, 8514, 26586, -1959, 26694, 25279, -7931"
values_12,2,30,"{7422, -16763, 21901, -5255, 1325, -6022, 9790, -15466, -22086, -11096, -14758, 3214, 5237, 20191, -31299, -4429, -3187, -29103, 31938, -8368, -2549, 14823, -15505, 28372, -9059, -3828, -14494, -9510, 8238, 3918"
values_79,2,22,"{30580, -6729, -64, 30298, -19325, -20243, 24712, 29326, -28977, -23548, -6308, 30520, 6566, 21302, -15246, 9215, 22794, 436, -31664, 28393, -16311, -19957"
values_54,2,3,"{16219, -29934, 19841"
values_9,2,23,"{31616, -30034, -11932, 15207, 19447, -32011, -7354, 25077, 9135, 3631, -25708, -30225, -2994, -23263, 25465, 647, 12552, 9610, -24041, 17653, -16230, -4620, 13690"
values_74,2,18,"{11444, -20195, 16732, -24158, 6712, 26948, 24049, -32334, -24344, -2989, 11903, 151, -4101, -14346, 21257, 3145, -30154, 25569"
values_22,2,23,"{19727, 27406, -5545, 5579, 31668, -23787, 26803, 28510, -31585, 25308, 4444, -7350, 12075, -5306, 8231, 29386, -16965, -30130, 10576, -14738, 14462, 20724, -25830"
values_89,2,17,"{29113, -22185, -30414, 32519, 11326, 9406, 32359, -11064, 5084, -2267, -168, -31107, -4489, -2496, 23865, -15535, -5322"
values_48,2,20,"{-22604, 29980, 17371, 31398, 3172, -17688, 31087, 11867, -24442, 10087, -25118, -22607, 28581, -15607, -31204, -21461, 17470, 15547, 4039, -14231"
values_99,2,18,"{-30319, -18798, 14172, -21592, -22167, 19732, 16711, -2409, 29384, 12174, 7321, 26458, 762, -18883, 6132, -694, -19917, 29423"
values_60,2,23,"{27834, 28391, 16455, 13987, -3407, -20098, 6028, -9724, -24563, -13939, -16605, 14058, -1558, -29450, -2087, -23220, -3163, 12907, -16965, -11358, -6528, -15219, -28515"
values_34,2,12,"{7656, -25890, 31003, -17490, -31458, 21518, -27225, 31866, -9546, 7293, -8369, -24065"
values_31,2,2,"{17863, -8833"
values_37,2,15,"{1256, 799, -19807, 30907, -2208, 3015, -24569, 2125, 3195, 20980, 12449, -9648, -8992, 17875, -5557"
values_76,2,12,"{27741, -26873, 25394, 31839, -23931, -10398, -29191, -28027, 13545, 19030, 10599, 640"
values_19,2,22,"{-15481, -17356, 26778, -16751, -7908, 338, -16294, 31560, -10759, -22799, 10480, -25293, -475, -16164, -15588, -29573, -14384, 635, 706, -1173, -32423, 13650"
values_45,2,26,"{-14909, 4890, -3486, 30165, -16148, 5612, -23170, 11492, 800, -4872, 464, 1640, -21192, 2021, -6238, -26136, -12079, 21653, 10581, -7627, 21188, -12153, 8655, -2932, 12593, 9483"
values_68,2,3,"{-16240, -5433, -26934"
values_35,2,6,"{31932, -11444, 24024, -29558, -17502, -24724"
values_80,2,12,"{-16697, 1396, -7461, 11965, 22723, -5886, 15383, -16174, -26887, 21979, 15037, 13596"
values_77,2,13,"{28035, -21116, 10229, -23836, 22485, 4915, 1495, 5583, 28930, -19880, 15798, 16371, 20429"
values_29,2,13,"{-25000, -11873, 4216, -32066, -30104, 6977, 6320, 21811, 11560, -5561, 18976, -7872, 10939"
values_55,2,13,"{-6397, -30291, -6257, -23077, 27877, 7458, 27528, 12696, -22035, -18423, -10829, -17715, 2767"
values_40,2,26,"{-5194, -29272, 9546, -17343, 15454, -2592, -8257, -11106, 2103, -1450, -6077, 28911, -6384, 18753, -23113, -1366, 14286, 20923, -29182, 10908, -16767, -5704, 3493, 5429, -706, -13221"
