inputName,nn,size,isign,data[size]
values_71,2,21,0,"{-6179, -4422, 20063, -3450, 13055, -5096, -24850, 18385, -20126, -2984, 10382, 5634, 21529, -11860, 31132, 29525, 7164, 8594, -10007, -25777, 3924"
values_93,3,32,0,"{21837, 19530, 28998, 12786, -13095, -31857, 21802, 29446, -31460, -12438, -10070, 22510, -1675, 3535, 13005, 1627, -25027, -31335, 9445, -9729, -24150, -5402, -18228, -4409, -22149, 17679, -9911, 4813, 1412, 19032, 21187, -20799"
values_88,3,10,0,"{-19230, 15512, -24513, 14482, -13430, 21373, 11736, 3085, -22723, 1438"
values_26,3,21,0,"{-20587, -19754, 17665, 11515, 4868, -28675, 9913, -10718, 13262, 11769, 983, -8803, 9601, -9337, 13254, 4445, -26816, -26984, -1285, 3731, 5722"
values_59,4,15,0,"{-11093, 30325, -23332, 26594, -4918, 19295, -9091, -10047, 17748, 12651, 16360, -17493, -22850, 7264, -9741"
values_57,4,9,0,"{-1034, 5854, -3728, 20949, -21337, -9552, 14559, -2631, 17574"
values_82,3,32,0,"{-7809, -7829, -14695, -7247, 1323, -25129, -11481, -14804, 27616, 10676, 7827, 23250, -832, -18631, -19036, -19717, 20049, -30982, 3865, -20257, -22581, -10020, -9473, 31750, -16967, -25616, 27611, -4672, 16673, -13863, 29315, -7932"
values_75,2,24,0,"{20288, 4982, 7416, 10486, -584, -21328, 24823, 5333, 32422, 28602, 7493, -6165, 15432, 29733, 1809, -3875, -18363, 12929, 2129, -22892, -28488, -17793, -6487, -785"
values_51,4,21,0,"{-5825, 19093, 7797, 16101, 23398, 23483, 11652, -8798, 2441, -23003, 10801, 16350, 10907, 18843, 17664, -6549, 3412, -11324, 18074, -32112, 27633"
values_7,5,9,0,"{-4282, -29158, 11589, 13749, -5702, 4148, -9819, 19793, 19153"
values_92,3,32,0,"{16245, 17004, -16827, 10029, 1249, 24977, -24840, -24314, -9527, -14512, 5842, -24127, -25673, 6722, 24594, 23409, -14928, -23537, -16199, 2276, 5759, -5258, -185, 1313, -19092, -11187, -11295, 21428, -5534, 7418, -8800, -1310"
values_56,4,21,0,"{8704, -20590, -16714, 4144, 3659, -27466, -4143, 1527, -9482, -31161, 19468, -13626, -30571, 15659, -1765, 17957, 22767, -27862, 22448, -4908, -13688"
values_47,6,9,0,"{5601, -31685, 32739, -28182, 21031, -7476, 24187, 6967, 7361"
values_95,3,24,0,"{-6776, -22521, 3789, 32613, 11849, 4171, -28681, -12005, 20980, -2375, -20325, 18304, -20637, 28277, 14373, 17687, -2801, -24525, 763, -9323, -29179, 18430, 11103, -11420"
values_98,3,10,0,"{17952, 4721, -11287, -1204, -9348, 32165, 17106, -20800, -6427, 8997"
values_8,5,10,0,"{20720, 21983, 4956, 30705, 23822, -18879, 12551, -2557, -14935, 17955"
values_18,8,10,0,"{28626, -15669, 17039, -23418, -3915, -10403, -23019, 32437, -26245, 5386"
values_28,3,10,0,"{-22774, -15269, -24002, -24575, 10927, -19029, -5522, 29878, -24106, 18836"
values_81,3,21,0,"{31978, -1029, 16020, 32114, 1390, -23239, 28553, -301, -31069, -1402, -8221, -20283, -11497, 3850, -15183, 28504, 7918, 3875, 21604, 2821, -31408"
values_17,8,9,0,"{-32343, -14707, -5076, 31217, -18750, -9678, -11768, 9857, 21958"
values_38,2,10,0,"{-5583, -26154, 30506, -22394, -19503, 23123, -23742, -22546, 4379, -2953"
values_41,6,21,0,"{-21218, 16561, 31753, -9160, 5109, 19307, 32429, 2242, -16989, 20493, -2768, 9952, -4107, 5673, -5138, -12669, 10309, -23195, -15642, -1349, -12414"
values_73,2,32,0,"{13244, -21, -16569, 12420, 2651, 31717, -28811, -28733, 12429, 1502, -7178, -16998, -7229, -26435, -20967, -28216, 13512, -14229, 17700, 16269, -23459, -16757, 24744, 18362, 9003, -21193, -3585, 19965, 2159, 4311, -21696, 15051"
values_66,1,21,0,"{2287, 9150, 13661, 564, -24527, 19726, -25647, -26622, 21324, 5866, 18038, 18939, -9713, 14550, -26267, -23317, -25059, 22847, 21375, 14893, -26567"
values_58,4,10,0,"{-22773, -21179, 20993, -23017, -26824, -12247, -31322, -6235, -28167, 30877"
values_70,2,22,0,"{21351, 26883, 3118, -28495, 16672, 31384, 8414, 19919, -11257, -19477, 10733, 29606, -10888, 5211, -15931, 26918, 30112, 21268, 10526, -23558, -7742, 26728"
values_46,6,21,0,"{-31144, 17326, -22313, 14657, -22351, 16140, -3806, 20624, -32418, 30039, -28432, 26212, -30522, -8340, 22983, 26952, -1435, 15336, 862, -13175, 23738"
values_11,8,21,0,"{23363, 26683, 13652, 17454, 2823, 587, -30432, 1542, 28343, 30467, 26462, 9298, 8451, 25453, 23197, 23292, 19887, 27251, 14495, -13413, -20069"
values_33,2,32,0,"{7261, -16561, 28915, -11417, -4344, -4195, 32705, -14013, -8316, -811, 6939, 28535, -13082, -20144, 31206, -22859, -8496, 31613, 22280, -851, 4742, 29349, -27290, 16758, -23539, -24194, -17833, 17017, -12162, 17075, 13673, 26862"
values_72,2,32,0,"{-14438, -5082, 25709, 25617, -23043, -25169, 14981, 18002, -6079, 19767, 27040, -7823, -10807, 11984, 3516, 1228, 4819, -25152, -32213, 21453, 19459, 22526, 32198, 15754, -30308, -4723, -21272, -8103, 12873, 25406, 27116, -210"
values_6,5,21,0,"{-31539, 4196, 12309, -5681, -9732, 5638, 19303, 30411, -6736, -29330, 8143, -9710, -13978, 31747, -30558, 26960, -1750, -28155, 9537, 20574, 30340"
values_10,8,22,0,"{-10423, -3898, 19566, 14007, 30641, -8460, -17935, 2671, 12295, -29625, 4402, -14864, 29732, 8139, -16400, 15362, -23706, 18894, 27942, -31138, -12440, -9150"
values_27,3,9,0,"{1824, 17780, 29322, 30978, -31739, 17106, -27143, 5601, -17455"
values_24,3,4,0,"{17016, -10219, 6622, 11336"
values_3,5,32,0,"{-28437, 26067, -31166, 28688, 13997, -14920, -6172, 984, 20116, 31162, -28614, -24878, 8024, 17718, -16410, -10587, 19037, 32320, -22836, -15271, 2347, 24170, 11869, 21607, -5004, 2019, 87, -12247, -12895, -25756, -22588, 24846"
values_69,1,15,0,"{18693, -23752, -23912, 27557, -18179, 31068, 28023, -3876, -3260, -11410, 21869, -7244, 6146, -22503, 18096"
values_36,2,21,0,"{5881, 2361, 27033, 20739, 18770, 27748, -26915, -30917, -16853, -15471, 22096, -19443, -16616, 27330, -11938, 12476, 8946, -30262, -508, 28129, -4945"
values_21,3,21,0,"{16071, -21577, -10020, -4403, 8815, -11335, -9080, -27770, 4499, 31414, 30164, 26811, -16621, -24315, 31140, -18384, 10609, 5557, 775, -1344, -26344"
values_5,5,24,0,"{27262, -25463, 18104, -13265, -24733, -11466, 32087, 5046, -20396, -6111, -27914, 8707, -141, -9905, -27170, -7439, 28904, 28581, -25082, -30285, -16921, 29187, -4841, 14274"
values_49,6,15,0,"{20094, 14876, 18642, 15578, 25715, 11954, 15302, 3609, 21690, -19050, -19567, 10342, -9757, -17645, 8477"
values_1,5,21,0,"{-10383, 19586, -22479, -1857, 13711, 1842, -28190, -29154, -3447, -30459, 7851, -30809, -14520, 8881, 12594, 316, -360, -22500, 31159, 11551, 27262"
values_2,5,32,0,"{-20069, -19220, 32615, 29592, -27606, 5179, 17784, 31134, -14164, 14632, 2053, -24515, -3216, -26382, -10875, -26221, -30427, -29213, -23103, -1212, -20478, 9062, -26058, -7562, -16878, -13666, 2429, 31251, -21409, -11260, -1048, -20179"
values_13,8,32,0,"{-26700, 5751, 5496, -31722, 22231, -9710, 23777, -8600, 393, -8771, 3926, -411, 4576, -29847, 13304, 27662, -26879, -21858, 23624, 2905, 8848, -2478, 27116, 4245, 15239, 25323, -11667, -7711, 572, 16256, -19850, 10279"
values_32,2,32,0,"{-19998, -23857, -19386, -18493, 5093, -17613, -19771, -14800, 1364, 31434, -15631, 25163, 29731, -21219, 14714, -7091, -21973, -3960, -25944, -15007, 29460, -25086, -5828, 25907, -32595, -31706, -22415, -9236, -26386, 3133, -21095, 86"
values_39,2,15,0,"{-17482, -2755, 15468, -22029, -10882, 23033, -27772, -20397, 25629, -6677, 16723, 12615, 23050, -21966, -14221"
values_4,5,4,0,"{8955, -24093, -27720, 15948"
values_65,1,24,0,"{30388, -3541, -29914, 7889, 5736, -11576, -31033, -20424, -23423, 16818, 27410, -2720, -9683, 1095, -29371, 9672, 9422, -28116, -31126, -10188, 5360, -2157, -20343, -15820"
values_85,3,24,0,"{-27909, -4902, 25312, -20781, -9368, 10260, 27077, 3075, -27412, 6746, 19504, -31813, 25259, -29092, 9172, -26262, 694, 12944, -21370, 15906, 16491, 2030, -28318, 14472"
values_62,1,32,0,"{17635, 3940, -21472, 767, -7735, 2702, -4698, 588, 2356, 8811, 23877, -31105, -9792, 7565, 5052, 7177, 26740, 22661, 28336, -30095, 16052, -13403, 5069, 29914, 1340, 22358, -6200, 22336, 13181, -17783, 16667, 24717"
values_91,3,21,0,"{1107, -32216, -15974, 9365, -11633, 29622, 32715, 19182, -16266, 25875, 22563, -4037, 22976, 8930, -30270, -15834, 24005, 25225, -13063, 21900, -17979"
values_25,3,24,0,"{8441, 31634, 16466, 26987, 1230, 29187, -28132, 18058, -31672, 27837, -21232, 1519, -28147, -9412, 15676, -19237, -21102, -28561, 15056, 12016, 20445, -19411, -13507, -29312"
values_63,1,32,0,"{17534, 31573, 30740, -20623, 16673, 9342, 15881, 28348, 31536, -2792, -8290, 18720, -5927, -6336, -27174, 10741, -3385, 6053, 14282, -4154, 30001, 29031, 6538, -13159, -29353, -22149, -21720, 29126, 25074, 18095, 24731, 13567"
values_12,8,32,0,"{26787, -21334, 17611, -27464, 29384, 24987, -11673, 26280, 13659, -10268, -23126, -1377, 592, 9528, 16500, -13064, -16666, -17540, 32025, 22536, -29380, -18210, 10964, -16183, 17364, -15143, -13257, 30633, -19343, 4627, -21495, -23415"
values_79,2,15,0,"{31856, -20400, -29923, 32317, 13517, 32186, 26137, 2091, 4641, 15480, 17039, 10810, -29608, -18021, 20319"
values_54,4,4,0,"{4076, 20269, 23492, -27185"
values_9,5,15,0,"{-8104, -20860, -24188, -4792, -20246, 29376, 22647, 29106, 27013, 31722, -7764, 16216, 23801, -8727, 19928"
values_74,2,4,0,"{14407, -21354, 11791, 25070"
values_22,3,32,0,"{11551, 19157, 15334, 27006, -2853, -11803, -15045, -16313, -13488, 22622, 10483, 21796, 12226, -5682, -10990, 29430, 21799, 6031, 32716, -6324, -16476, 14663, 32712, 25954, 8523, -17793, -3483, 32534, -31108, -30830, 25587, -8767"
values_89,3,15,0,"{-18617, 17664, -14500, 22931, -19998, 24006, 17665, -15471, 12751, 13042, 32001, 9130, 4652, 12944, 9639"
values_48,6,10,0,"{-14050, -2588, 23444, 8806, 27438, -30127, 12151, 15715, 26964, -10243"
values_99,3,15,0,"{-31925, 11163, 6408, -12226, 23143, 30459, -5276, 13586, -5451, -24123, 15948, -12052, 13281, 19413, -22027"
values_60,1,22,0,"{17948, -5612, 25412, -7787, 1636, 11389, -9975, 31776, -12787, -121, 14014, 18214, 1977, 1980, 9467, -20696, 8506, 2323, -30330, 5067, -5363, 16949"
values_34,2,4,0,"{29799, -20713, 9995, -20290"
values_31,2,21,0,"{-22768, 15847, -1236, 11020, 27247, 25479, 19854, 21481, -21511, 24492, 7937, 31124, -7662, -12843, 22567, -21468, 841, -16048, -8419, 17633, -9706"
values_37,2,9,0,"{-16349, -32309, -19173, 21475, 17839, -15064, -23479, 5194, 1875"
values_76,2,21,0,"{-15728, 27127, 22335, -15100, -3792, -27682, 24762, 17807, -8627, 27155, -1075, -17099, -29202, 31325, 31221, -12409, -27834, 21834, -19041, 16511, -7819"
values_19,8,15,0,"{-5513, -8940, 2952, 18107, -8928, 21786, 9141, 1103, 22829, -20782, 8475, 552, 10498, 5409, -4993"
values_45,6,24,0,"{-17690, -10857, -19248, 27227, -10653, 9275, -29916, 29149, -32661, -27907, -29596, -10105, -10233, -11264, 7849, -17811, 27929, -27016, 579, -12642, -11517, -19807, 19662, -26499"
values_68,1,10,0,"{30748, -14387, 25328, -5620, -18944, 15584, 11611, -14535, -12959, -11041"
values_35,2,24,0,"{-9533, 27928, -1688, 23070, 11381, 23594, 28485, 6783, -11727, 5383, -22231, 10445, -27524, -17406, -29595, 166, 13947, 15513, -9632, 29679, -19714, 4442, -19593, -14422"
values_80,3,22,0,"{-6167, 31873, 29432, -5948, -12716, -25137, -4384, 27676, 24684, 11195, 19613, 13832, -1098, -20199, 31162, -6528, -6977, -23712, -636, 22142, 4700, -81"
values_77,2,9,0,"{-13605, 25570, -2708, 19553, 24691, 2268, 13945, -19669, 13986"
values_29,3,15,0,"{30352, 26500, -22746, 3937, 8644, -9587, 9451, -19794, 2263, -23007, -21088, 15107, 22905, -32249, 32670"
values_55,4,24,0,"{15315, -28310, -18523, -32719, 12518, -13481, 31667, -10426, -381, -27445, 14154, -2347, -16368, -20572, 28246, 3288, -14476, -29596, -24378, -6964, 23026, 28681, -5787, -21581"
values_40,6,22,0,"{30733, 22468, 13055, -4074, 32708, 30638, -8307, 13064, -7116, 14659, 2951, -16610, 5884, 30356, -20927, 14665, 31189, 26057, 21776, -20205, -31185, 15629"
