inputName,size,a[size]
values_26,29,"{11, 83, -37, -73, 1, -45, -56, 41, -73, -73, -44, -4, -5, -50, -124, 108, 63, 82, 119, 45, -9, -77, -88, 93, 83, 75, -26, -2, 8"
values_59,8,"{-52, -127, -100, -100, 38, -46, -48, -43"
values_57,27,"{-35, -91, 110, -47, 0, 112, 7, -32, -60, -60, 71, 91, 13, 0, 124, 12, -119, -18, 116, -92, -89, -106, -89, 95, -35, 4, -55"
values_82,5,"{78, 13, 81, 66, 108"
values_75,4,"{98, 4, -30, -99"
values_51,9,"{22, 50, 23, 42, -3, 104, 89, -108, -84"
values_7,17,"{82, 43, -81, -67, -128, 83, 42, -25, -90, -124, 114, 125, -117, 55, -113, 125, 27"
values_92,24,"{13, -45, -33, 51, -22, -7, -111, 62, 110, -75, -2, -9, -126, -114, -72, 7, -121, 82, 57, -76, 72, 79, -97, -73"
values_56,13,"{93, 124, -122, 120, 115, 44, 13, 22, 126, 9, 100, -5, -3"
values_47,25,"{36, -45, -71, 96, 110, -86, -103, -27, 23, -54, -28, -47, -108, -96, -111, 72, 5, -1, -98, 33, -123, 80, -31, 67, 8"
values_95,9,"{-111, -46, 104, -97, -88, -89, -67, 95, -38"
values_98,20,"{-75, -101, 100, -31, -81, -16, 47, 25, -59, -4, 24, 40, 120, -108, 6, -119, 90, -1, -51, 106"
values_8,15,"{-108, -16, -48, -122, -84, -45, 101, 62, 49, 59, -113, -128, 71, 118, 119"
values_18,32,"{7, 89, -86, 97, 98, -5, 43, 68, -59, 61, 127, 18, -84, -77, -109, -74, -88, -79, 120, -101, 100, 35, 115, -47, -75, -125, 107, -80, -116, 25, 56, -72"
values_28,18,"{-121, -58, 75, 86, -97, 53, 72, -25, 76, -45, 35, 104, 26, -28, 92, -17, -11, -66"
values_81,8,"{99, 107, 124, 90, 18, 92, -120, -31"
values_17,22,"{82, -95, -100, 88, 53, -119, 46, -94, -41, 4, -68, -73, 8, 28, 40, -60, -35, 55, -97, 2, 110, 16"
values_38,16,"{109, 21, -32, -30, -114, 53, 109, 7, -33, -17, -37, -23, -49, 110, -11, -115"
values_41,4,"{62, 87, 14, 93"
values_73,5,"{25, 38, -84, -7, 110"
values_66,23,"{-22, 88, -106, -108, 113, 53, 69, -33, 44, -34, -125, 22, 70, -73, -112, -106, 49, -84, 92, -49, -69, 24, 85"
values_58,2,"{63, 19"
values_70,14,"{24, -110, 34, 57, -110, -109, -10, -71, -8, -70, 57, 13, 123, -25"
values_46,22,"{-125, -71, -41, 20, -85, 96, 57, 126, 127, 119, 89, 112, -20, 45, -15, 90, 70, -3, 52, 107, -41, 52"
values_11,11,"{-91, 58, 17, -116, -42, -38, 78, -60, -121, -90, 52"
values_33,23,"{-68, -33, 80, -32, 61, 94, 82, 114, 83, -56, -83, -102, -45, 46, 30, -126, 1, 53, 32, -119, 89, -105, 9"
values_72,11,"{13, 74, 98, -34, 126, -54, 35, 62, 61, -72, 94"
values_6,30,"{5, 49, -107, -23, 106, -19, 57, -94, -45, 121, -38, -1, 19, 108, 29, -59, -40, -76, 78, -125, -114, 39, -8, 47, -92, 94, -65, 59, -6, -95"
values_10,13,"{102, -5, -34, -92, -68, 36, -20, -68, -121, 42, 76, -92, 23"
values_27,4,"{80, 13, 51, 96"
values_24,22,"{51, -34, 121, 24, 74, -119, -78, -79, 103, 70, 33, -33, -51, 87, 110, 1, -68, 106, 57, 22, -31, 33"
values_3,15,"{45, 5, 63, -93, -21, 102, 125, -8, 100, -35, -55, -76, -10, -16, 78"
values_69,22,"{42, -29, -117, 22, -60, 118, 14, -99, 45, -117, 112, 104, -126, 40, -89, -59, 118, 27, 9, -94, 127, 37"
values_36,20,"{-13, 77, -43, 122, 47, 47, -111, 6, -83, -53, 97, 5, -58, 77, 106, 96, -67, 85, 30, 95"
values_21,17,"{117, 91, 71, 85, -48, -119, -78, -121, 74, -54, 85, -50, 70, 39, 105, -9, -30"
values_5,17,"{92, -112, -1, 78, 72, -91, 115, 115, -10, 82, 127, -60, 78, -123, 69, -114, -91"
values_49,23,"{62, -105, 57, 117, 117, -123, -71, -52, -13, 70, -39, -104, -38, 66, -39, -75, -82, 95, -116, 52, -8, -12, -87"
values_1,2,"{33, -125"
values_2,23,"{26, 36, 106, -93, 60, -104, 82, 40, -24, -28, 104, 3, 1, 13, -87, 102, -104, -113, 29, 51, -100, -98, -28"
values_13,21,"{-12, 38, -34, 17, 11, -127, -4, 105, 81, -62, -24, -44, 6, -78, 76, 70, -2, 99, 93, 24, -35"
values_32,18,"{97, -25, 13, 60, -59, -29, 66, 101, 56, 44, -82, 26, 33, 52, 19, -75, 98, -111"
values_39,6,"{-49, -76, -128, -53, -65, -44"
values_4,20,"{-37, -17, 114, 118, -99, 57, 80, -39, 91, 13, -118, 73, 86, -59, 41, 11, 101, 13, -87, 63"
values_65,19,"{-53, -89, 120, -23, 9, -31, -100, 23, -10, 91, 114, -52, 54, -51, -98, -65, 35, -112, -13"
values_85,14,"{-62, -113, -126, -43, -1, 123, 4, 27, 36, 97, -14, -77, 68, 63"
values_62,27,"{-118, 35, 77, 86, -59, -26, 16, 25, -33, 17, -49, 123, -16, 116, -89, -3, 71, -105, 89, -108, -108, 102, -90, -29, 87, -57, 127"
values_91,24,"{-9, 126, -2, 116, -79, -5, 64, 17, 124, -43, 93, 118, -24, -57, -48, 17, 36, 15, 99, 23, 94, -92, -60, -107"
values_25,14,"{-66, 106, 89, -125, -90, 69, 73, 72, 83, -50, 98, 51, -37, 0"
values_63,7,"{72, -117, 122, 44, -71, 45, 1"
values_12,8,"{-50, -9, -61, 127, 75, -72, -103, -80"
values_79,25,"{70, -22, -10, -61, -15, -124, -70, 110, 23, 57, -7, -66, 111, 59, 71, -9, 119, 53, 70, -102, 55, 41, 61, -88, -8"
values_54,19,"{97, -75, 18, -112, 81, -43, 19, 113, 115, 7, 38, 64, 57, 118, 83, -4, 110, -12, 91"
values_9,13,"{-30, 16, 110, 24, -119, 116, 7, -93, -58, 97, 61, 82, 10"
values_74,28,"{64, 103, -79, -31, -79, 85, 45, -70, -91, 7, -51, -56, -110, 119, -3, 28, 0, 16, 65, 110, -102, -63, 33, -34, -61, 98, 37, 84"
values_22,13,"{-45, 81, -111, -41, 13, -14, 14, -68, 58, -76, 82, -35, -81"
values_89,15,"{-55, -30, -100, -77, -48, 25, -38, -113, -110, -104, -90, 46, 115, 61, 63"
values_48,25,"{-38, -26, -48, -5, 23, -107, -114, 124, -36, 28, -111, -51, 45, -63, 51, 56, 42, 27, -35, 2, -89, -123, -42, -96, -124"
values_99,12,"{82, -57, -11, -110, 44, -1, -41, -71, 102, -3, -8, 54"
values_60,7,"{-127, 58, 95, 86, -90, 97, 98"
values_34,5,"{-2, 38, -34, -25, -49"
values_31,18,"{-59, 56, -45, 5, -50, 117, 46, 38, -42, 95, -61, -13, 9, 123, 79, 84, 40, 69"
values_37,10,"{77, 96, -112, -47, -17, 16, -18, 52, 25, 64"
values_76,17,"{-116, 34, -25, -54, -58, 112, 110, 43, -68, 61, -32, -17, -52, -5, -18, 3, 16"
values_19,5,"{-59, 5, -112, -68, -123"
values_45,14,"{127, -39, 101, 22, 105, -128, -43, -3, -121, 122, 75, -63, -42, 61"
values_68,27,"{-27, 44, 64, -66, -3, 59, -78, -115, 107, -102, -34, 99, 17, 14, -125, -106, -67, 50, -54, 126, 107, -49, 15, 54, 115, -91, -71"
values_35,10,"{97, 120, -42, 56, 40, 115, 0, -94, 13, 41"
values_80,7,"{-19, -89, 98, -73, 16, -9, -126"
values_77,29,"{103, -108, -41, 1, 35, -58, -69, -32, -112, -112, 79, -118, 22, 49, 94, 87, -24, 14, 112, 97, 34, -2, 75, 52, 62, 56, 86, 77, 62"
values_29,20,"{-54, 123, -6, -109, 56, -19, 18, 101, 60, -91, 0, 114, 4, -108, 126, 31, 54, -23, -68, 101"
values_55,25,"{60, -27, -88, 23, 1, -94, -66, 72, 127, -106, 62, 74, -22, 104, 86, -70, -53, 50, 71, -126, -53, 9, 119, 76, -12"
values_40,3,"{90, 49, 89"
