inputName,n,key,arr[n]
values_0,30,20,"{-4506752133364849225, -9133161477419870534, -3135844967081294341, 5150307091131399422, 7960728325747237930, -1140530142756766933, 8140210390033244687, 8670258239230643458, -6881583867595077444, -4271402182917697889, -5751886023663062561, 5825302358102625862, 1875372728587973779, -6301891143858335150, -7574148300674377345, 6414970737491307605, 5530908854831559901, -4930464090740631256, -4271949252457820566, 7885048932961770488, -2330986037584694911, 6241086877835901624, -6045359990439120415, 3454332713025263050, 342056674453000507, -7861044217533185396, -2322013782703312788, 1546995175040800983, -7285444853815722270, -7707526401093072252"
values_61,30,19,"{1025373256598380188, 9009142058110376060, 448127829993414222, -8484335540436354875, 6478229806638418111, -3953383901843999235, -7149990245978976915, 7201117081845191926, 4924437230286225213, 8913284923293928281, 606152217761855238, 3886244068618963737, -2441422255215951617, 8848980970687879839, 5724993173046152264, 1839339976666109789, 6719165696141696733, 3578098761510768432, -4022719962598293380, -7222184509271892601, -1611644441210552862, 5498481817361941863, -6445280253250014800, -2164067626046786299, 1353909041954813011, 4602943197243374698, 7265467887703743109, -7976453821818659574, -7650693736241546445, 2329833122907925837"
values_97,32,15,"{3053594112071920340, -4608243765778913923, -6531392705284662033, 4244038120491130790, -2736774707516054362, 4811693494124107209, -7868666706270852576, -5002367033299266070, -4636249713119327382, 7769299430496866421, 3219008558837478785, -3910940726118465993, 7079183363114271799, -7177768261237082046, 4504880408668278468, -644987704560424306, -2351314984657828120, -3437089954702922909, -1854143601231807268, 6923355581772782686, -1742158642965100833, -7496030231764101556, -5716957230879909490, 7810117651352141631, 7088207315077040745, 7633180735023539655, -9110933998659738864, -8090946238977357524, -5753859152311101131, -6431869862595620477, 7402209492662386563, -8638419512613841296"
values_14,30,8,"{3482578964393468396, 8033457024753097231, -2052167413942347525, 7109956497033245639, -6784392804915968688, -8381402978440910477, -5885569753531162192, -9028519993135711041, 5169347736088795500, 771005150149218421, 8606316377337870610, -3242534073483709709, -4195711887202711501, -937368871044312388, 7106633892656296416, 8505177613728532424, 1102488410852220338, -7582290467083361993, 248530174222249128, 4169091253242669953, 3834930450993422492, -8044076029030845595, 808438163537861139, 3981243089657417923, 6867098805372984397, -1422398487032290066, 4026029944041186182, -5997519698983886354, -1419430106988801549, -2747021523310489934"
values_87,14,15,"{-1514356474381524940, -9190971250458867122, 6280626443374485885, -7498278686385187143, -2469577836726674182, 3435957109862967346, -2806161872156738764, -1704462712765504575, 4465078409653374841, 7816100514694060455, 1105159583945739703, 4438859969347050251, -8347373598212269283, 1927364822735443359"
values_50,14,20,"{1230287369103263, 3781699350848988998, -1949406406681158064, 2216122106831104106, -1775733640542743754, 3406519271172123942, 1109735652303299272, -5228492617393811538, 765183046825018268, -8393997916060994437, -1127068280019831996, -5126217249339034094, 1634487948407531493, -8588235685674921333"
values_83,14,4,"{-4370302703692466733, 1878144331177092595, -1749337683513045960, 2063754296682031740, 1855106825545723945, -7463131983199461995, 2317577177803818730, 3956068364741510388, -2455446903652540123, 6893515950294622084, 5609078652923978265, 2674758564363883593, 5696612015547933194, 7535123438592782138"
values_67,30,15,"{7243029376337028368, 5419443514873432494, 3318795217730440832, 1606178067327921929, 943562200258301499, 3952999945419655943, -1534635833293109262, -6868661371894768092, 3661402075415146805, -1162219316350397565, 8823033425350052333, 4812912713951007795, -9204718323651776960, 2767737653602114069, 775682369228565361, -7970850290371558171, 7212528699276608982, 4964870016882750165, -4456958589745845383, 5147853235214091130, 2494439370589549802, 1443152475850801472, -1883221557446723342, -1483638223935887210, 5187263133606350707, -2013990044423446834, 4595408098883727703, 5297503652786361338, 3066070430744447561, 7800908120385330153"
values_86,14,29,"{-8701292676503069588, 8418186681514202595, -5477880059020109480, 4753102657176788065, -183845171715934521, 2793028218555732745, 1094545941931447174, -7356288845627566660, 1706850094246822679, 6464462316613437302, 3644222964760264242, -4301626167134709027, -1168236159439356876, -2434858887768224561"
values_23,17,4,"{-4139600469743811757, -3338197995130430860, 4241578957274684349, -4743614493243774828, -762110949553891474, -1236293559237078037, -6770332628272741304, 9179073479326356551, -4627785811606389821, 305335799384193015, -1587268398201905067, -7888898001765056652, -4691858974798842761, 7438077237665122769, 8534964108079075109, 7036611695924774427, -2487875845142161241"
values_64,30,8,"{3617752092192344770, -8691808854730706611, 6719197259654906467, -1240814963608467399, -7314615702540491472, 8328883430204647351, 1674865509244863388, 3709852378959107636, 3007575603423994037, -1530175353086022224, 3845516353215323939, 2813495558129894, -1834758231597732792, 5765088619935106515, 3474852047281651219, -8988681516671331630, 5656063637031557788, 7587476768942047430, -5399973280943933926, -2537349532715863700, -627317253237922284, -1195633917049494155, 2823522944656600624, 4086961695720007617, 1525627118834789797, 8643900970682949800, 579162170223115499, 6360806889364779416, -4424627237072135635, -8515383654286639765"
values_44,22,8,"{-2344802732985476816, 4502786018585235323, 4060741961801573358, 5268969312474134377, 4281274081545958910, -3371759588497615743, -3906259615111001224, -199063073062446061, 2612105415800072975, 1670012047109623291, 859242246632422510, 3049098312284367744, -6334242125940022055, -1278946029439337177, -366415551148098810, 440085052979793024, -4063045716337142662, -2406030290785510942, 689423420530678193, 4977484805507195393, 9117737954344126752, -2075831125160215615"
values_71,22,19,"{-8997659364416215518, -2985901132161341278, 4396344595674875621, 6922500299507129435, 8008905449429681358, 2402296063610064732, 644949076823797723, -1192691043871474739, -5412028131826241693, 6037512339116168544, -6872773507253213834, -4981723414183153755, -7820736256965790284, 8617859865383909810, 3116927397397031577, -891742780191113002, -8848226166698595618, -19537513547114232, 326727844953237985, -2327900275195113925, -3872155709615761947, -2661706078686128994"
values_93,32,4,"{8709816234376052905, -3493186572282747581, -5260704485836544557, -9013851214576272485, -1710584100483415463, -6576624035722695545, -1294118811623629264, 3842172660060279240, -2299350152147855604, 2884071375535446342, 3117809878868298866, 7073055372332107113, -8613719935513117688, 9109135085636725498, -8720355209403421436, -8527628739508983853, 1714453555884034433, -8025151862497306051, -3572092488147525833, 2071324853762051631, 1405118571473982162, -7486913008676474222, -1040152809095426516, -7337708490344508579, 1400090330921844085, 2022095696901896224, 6628232157412722469, -8147457185116140838, -6704722122228344647, -6160061195431705413, -7662705004592904833, 430570052182542636"
values_88,14,9,"{3571593954040309405, 2109807407379150379, -2444667691306122027, 5390178451489178665, 2775925925365072486, -6739356874701112096, 2529469912004710455, -5390994867926230631, -8525668255592528350, -5778778756897455224, 7384840828838215888, -8608554867463620264, 4340166460270816387, 5424326976467666243"
values_26,17,29,"{-6959592422761958667, 6176127819871882681, 6257561470190208872, 8790345450088283243, -6282136621928609955, -8182531379145396925, -5868182893465915179, 6938338555072394256, -1226438551903630119, -885119410301053809, -4733019323342699001, 359301881864946036, -4778325529958380914, 6413100473460453873, -6304247009738040153, 8597680771554162110, 494340580869769331"
values_59,14,16,"{7637090481623417085, -728813630855987471, 6862919972704942173, -164951850854316589, -7790152776297460789, 4482864770033661762, -2858996563384959695, 5833987388904636394, 4985634571338106340, 5051690443532266242, -1697405918378291962, 4360072707534290951, -7939630873222469757, -7111945540589627320"
values_57,14,15,"{-9131683653284663259, 6092441055466997328, -7228556275121003593, -1118061491550945922, -5096807461969398215, 8029411929368418415, 8463550029550901992, -2383485646523615914, 5701335596304821446, 5064532691559715966, 8420456863538354288, -7657198505189578200, 3604591994843711971, 4014110350160777399"
values_82,14,21,"{4430906092853158155, -2503947903669798396, 4330745561636682603, 8468114498720271784, 8479012961345829767, 8667010809757225024, 6423104208238606359, -7478016882219373686, 2535692007884493032, 6195105194605994047, 7404506701269422184, -1344028251967343892, 4138314128940896849, -7628228444963166599"
values_75,22,29,"{-6823888846134043583, -2026698894054155137, 8090075515222598034, -1478887013150582954, -959091247449579442, -5033161607608138131, -2993857279760513677, -2996174762094988816, 6785007875250841235, 2295942621978297891, -4339366815651498519, -8714487935596634327, -5777181013352832899, 3388421034793799019, 2916459653407738597, -7547400716053766827, 9026787211193820328, -6031244499483428778, -7493382182578160792, 4079050639327497664, 5021819706913105845, 2291611693968389438"
values_51,14,19,"{-2173929433596506, 6151834493596378983, -8817781707103389598, -3273216521618549487, 4716367528095765965, -6560612208317382928, -3637001507077913752, 825905001913306292, -5219765095176383876, -9048643477305666048, -918963741876094753, 2681057352991752366, 2788698483388403563, 3005715605004023405"
values_7,30,15,"{-5635730039871106424, -2787888591580615275, -3183048705663659013, 3565326519809238664, -8181247188360550718, -8306422046885486949, -5121990639815724337, -8018067135671464044, -8820467542447400170, 4097433322750147582, -4467074633460082890, 4364756824671309478, -2056568252619228620, 1118049852735303780, -8754453978987255050, -4737231301764096546, 8552290776286124436, -4462663217665640771, 7034182394895006278, -5873892638732525721, -5315585145799234669, -2719640793696263808, -6709945555270849529, -6341988839446464717, -2006942844931739101, -7028281984084773196, -2643839579479083727, -9068396344231647345, 2344538909035940659, -8509899747560135319"
values_92,32,21,"{2624696687313877265, -6915133990660013188, -4953203027890017388, 5268514140178652033, 301293457340695506, 2290279321577162347, -5337733342437212692, 2869582824646391444, 4013861658352751410, -2197511938213121455, 8925817553871966287, 4398664357795193985, -2255567964129245044, -1211704250863468830, 5112189249503586051, 6885201434965950410, -7924008575434052663, 5508675766109514437, -4406761363698775470, -8166893645005799731, 2859935821265791748, 532858026122361759, 5347319133480986501, 857016397517289579, -810888225119180810, 6199611230969193773, 9222830253126435854, 6182438749351300656, -5890028024528054499, -4235547903276268968, 1489439848957039762, 9035012810462499089"
values_56,14,29,"{-4011904979587518905, 79162051385598598, -1283048162198661563, -9003430805633291512, -3203524067497731939, -3518562308809306699, 2389157461130647685, -6187826942253830136, -6168038629528795600, 2310549555279297586, 7691854630464132527, -3230162265498030230, 4311958142642839941, -7085086638652446422"
values_47,22,15,"{7533422171537170669, -1257143669431500668, 9015854614675117419, -4220938616854389088, 2118511661185247514, -6930025256386609109, -2301163453581735844, -941671990744340192, 1392068043269176248, 3157476292973039058, 8859461623482879804, -891691601964352614, 517861095646196620, 3637821388962163509, 7866571904246717977, -5949617746243858886, 7815470228937288322, 5543974551850081783, 7884479659018403110, 803930716139868133, 1335452298637531830, 3092823466799014520"
values_95,32,29,"{1981097847422397841, 4089780003515495724, 1934212316616967039, -1204104401846953899, 8205353098285788517, -2699699830812758497, -8604289729439074089, -7249943665841472412, -4581084720511564719, -7937742327338896017, 8079100135701604061, 6788759748781380698, -4638571605787361872, 3239999590970871341, 8844413748050322093, 1305373942207033052, 5402470157995965050, 8011052683188758446, 9107046534844308894, -5781319817088233002, 551080746102877809, -2184904304252585034, 1692543214293013036, 3650907013871537410, 2599709677540895123, 8853868038233680607, 5699180581884951267, -3803044020959143208, 3546353676050973805, 5280137736269072799, -3170348034100841081, -1756765649608179105"
values_98,32,9,"{7707033346736853996, 4344485404177104858, 5748946409815801042, -5472107360247751867, 3134069438031340518, -4063685855758492, 5506868972355975989, -625231756714006314, 1290030356254513495, 8088142318346091891, 1016645979521315296, 2022326721047113486, 1662374557505051150, -2290192216576365162, 3351833771191655791, -3871356297147004687, -221830373521992010, 5729068238508098478, 8119424753561038555, 862064986227063005, -3961773524339725268, 7558072108520097991, -2429356159066651848, 5273119179417401941, 8458836815881938050, 3065939664426385397, 3021825119597467571, -5567752635513047515, -492667003953966568, 7330073951516436681, 5078976730074416201, 2190820428438062999"
values_8,30,9,"{5956606186363959005, -5896417155747684768, 4052788643776602444, -7067122295387280458, -6847514959546984374, 7227726750240729775, 2481303824276247873, 437053100631975198, -2339128286492783052, -6980860243897327406, 1072937957355977876, 7065347339651564029, 1588391993947707050, -2351121005479933737, 4894557467855245792, -1472873870345490469, -5478032819494478576, 2864265935181077328, 4020397535947827633, 8959354940663055003, 2844394559746271125, -1052537140642181778, 6085290059850111764, -8506830234192554441, 5836756930277466956, -1052548810781452156, 8174728771278096641, 8240678528269090285, -6837766166484851089, -7185870802041621891"
values_18,30,9,"{5256898261460769947, 1280451999351498762, -5795267095967768043, 7705642892165869760, -4501265465030525709, 6110866572840332923, 1045743736893341855, -4229385228858348024, -137035067965203379, -7284814107082755448, 266106531741349577, 8165519430239937157, -8976343305595400583, -4510305044822552599, -5576034127662476138, -8765512107450259283, -9204540928204539252, 443774376484159352, -2011387593083231083, 4259262484675629683, -42558543232458564, 454713863130073780, 292987074265410553, -1074771539999298658, 7415727408108533314, -8653715018106222756, -6889717318822874708, 5335746833204995348, 10338335743364843, 4609351661556636463"
values_28,17,9,"{-8864579304709458630, -1328091720894094002, -890896060823416977, -3039441009661007140, 5469992504785847170, -5496731020041346738, -6925367026019913940, -8935825405673718864, -8821660214759333880, -2035322216870165906, 4335712743534659173, 6198161172966544308, 6680429282610993196, 5009973134012725737, -997807094083578796, -3273598743113083905, -3382548825321826721"
values_81,14,19,"{9089330670373939747, 1073988711139090399, 8958773469495360582, 6327368453548663072, -8706677008991671321, 4938498720642119584, 5691906488901407273, 2871732234449953841, 185145679143125096, 8418982870467295811, -3513313789666130015, 7178751638815742046, -8358510557787813671, -9016150720612512077"
values_17,30,15,"{-1582601460802235286, 6109566888698634002, -4871760868587018793, 2401264047704434586, -1216654422977313698, 5149700185726170453, 5668282741804831254, -1547843137924024952, 4072150679777821947, -3238252264478781353, 3910359041989776695, 8414278773187416706, 6261534961961907894, -4047809532096674764, -9084657639555245516, -5500882102976800729, -688419828420650480, 7837969203695605627, 1576924070721949282, 8198519408795064682, -7828623856155947552, 4520791679122614358, 280850391214093645, 2730257935266619454, 7497008365742908970, -8515899585471199288, 5446327166864405144, -3323953543477718418, -4438465909488049325, 5452344738142837030"
values_38,20,9,"{4216853391956985461, 5722137514267231288, -7727141631075281887, 7052358266411304374, -6565263804079015718, -5515941222890426019, 3114019787545580168, 9115421500678530026, 7062545316588762570, -4914669929081140279, 4266897060080735225, 8363990570163430198, 6485283152980396184, 559501523268856629, -6141326971317795515, -1747429207006335749, -6340613406784471374, -1351958700019496784, -2350009840646565223, -5834727739907680681"
values_41,22,19,"{4854260586247287424, 2933965672704297209, 833353792365659113, -3980888817724348941, -755559585257413250, 3498970408177513783, 8947451758388470637, -8089721602780869322, -3894966943641390984, 5894602949215083800, 6824883790018407573, -6911167870726430170, -1824008614044335851, 86746942300649046, 3192448528511097986, -7307693236410155487, -231859181751220166, 4496866158410335212, -5077299819019956791, -9044016559737792933, 252320311727568090, 6415512441438289794"
values_73,22,4,"{-5722296037359671104, -1821218442037667850, 7287834430043538679, 923743236074307199, 3583813518523970548, -997759950292861786, 2806038865628061805, -6078284073830885892, 8519395362887980398, 340183539516945275, -3663051859238545379, -6547869417596656200, 6308891056452739885, -3759115137230254376, 530329568653739415, -1144208879742393703, -1528127780117544575, 5989158828784125481, -5308092496738568568, 5813671911870384880, 5560130626863245245, -4981883027053572015"
values_66,30,29,"{-1735989719400070804, -4704242709101335168, 629159493949522167, -4662131408416288365, -2928563517947315976, 7595970827404721308, -1648620636850179153, -273617658009833410, 9112731550764012656, -6677654667625358014, 3835119614432927179, 9127701718389616444, 1158372764629613901, -4816342347605665659, 5789139893020736989, -7948802268164852886, -4060504787870894442, -7572230215047632126, 846392925429428377, 1790236703036709514, 5615710403521263169, -6731557413332460718, -7832183344096731665, 2200872420669070266, -4017837530928566467, 7676386048970597259, -7605349473187404967, -3799984129077880388, -3391055396108737828, -5123329085921200328"
values_58,14,9,"{-2865159880859631062, 521870997149291075, -2435198033021237023, 5129088091857348754, 9212658035911086766, -7147083959728084429, -1026873389386642839, -6407855234864787285, -6685488794186308533, -5510296427319384687, 3257445942133085174, -7229075810765472059, 2368363274155281671, 8643324457925330504"
values_70,22,20,"{7402183342222126619, -3357289837418709469, -9154924748883036769, -1875653552034677403, 6542862592329644039, 3645437788454813381, 3563878159308872468, -239244416806708443, 2550392512600787073, -8521102125223316445, 751275125216341650, -7074705595058096350, -8513899382326802926, 790858855457197800, -4081289555840997655, 1033925820380204101, -1682291894302866498, 5764215362266918048, 7239148488165476229, -2209798349600850624, 5416450738969035113, -3860682630821954678"
values_46,22,29,"{-4330213377568219126, 1103050272460080295, 6965056382043620576, 5211288963695908088, 622553181800368000, -1674156092799526997, 6181022000551677256, -7435685329595564826, -4650248539877550048, -346237511896458025, 6992281215632968039, 6924890165333793910, -4614101035596603593, 8095832982572714854, -8015770597860044778, 1133051584283580296, 9092264058552761432, 7010261955905280532, -6413030251485523594, 1506702280206032464, -1709160104118203146, -4018052807135515589"
values_11,30,19,"{-129692517335800026, 7982505739575875277, -8000414516247947023, -7663109346317107263, -2898587495448919844, -2024739538642878361, -3217459379030873010, -9124791051706408894, -3243497275870558733, -1952103611069805654, -4250680798914802205, -293532935918461411, -3619854861119557597, -7348193935703037934, -6706739480793891529, -8361734713423453142, -5209166803879153715, 3731993317718553120, 5925263982619898943, 2997252449249044522, -2239741533645358995, -2794167416438963665, 5462651773717547375, -9062869938998252233, 8307713728416143672, 3352827458525623170, 7277442827175867221, -5482830259707993320, -3323841622247742391, 8171939046370744033"
values_33,20,4,"{-3294814401359376751, 468023215701778079, -4854638117872853090, 2115714260153492847, -8059004518702087389, -7696517006439814637, 3312084059174217054, 7550632679013786337, -7030847924634230056, -2629644101798337401, 7385635495438067884, -8058802902957071395, 3203714549170923472, 2733529392870154790, -857692206200393346, 3067977157289966705, 6240038670502365996, -6533254106354133685, 8257395928429598982, -2741504101769511166"
values_72,22,21,"{-8986747930428294765, 6780805281513282728, 3680799721080445279, -7460801325314371050, -5323123556673926309, -4240495951195971331, 7106377557411351864, -9090656363087516688, -1024747569741081188, 4453190548973268864, 9188660693505965895, -8533708400258711268, 8423965329827046975, 1981440943881826001, 1471463125521173179, -8448477642096040767, 8236471980839369752, 4801560491801204662, -7997847575121594936, 1472641194618614013, 3283561290505107564, 2056357381361505242"
values_6,30,29,"{1851743497247960797, 1229174809034430628, -3327703605130518665, -2964403094713264241, 4217716998351966250, 2744170113815676432, 1885803964172146320, 4117503832132254483, -5075872026433135182, -7775946606674438658, 1291067045947624840, 8635987766490206416, 9134158965191682865, -5409201154587695892, -4455389100909937987, 890551873721049654, 1603413392679609383, -6397450505901400549, 2438516321294894244, -8896792864093575584, 7329489082338483777, 1265232118256843095, -3053290901724051004, 3054460586050268072, -5984666737279025258, 8641970806005541418, -9008025381167813035, -3452819791292170789, -2340195093233858384, -3542548146296155860"
values_10,30,20,"{415151602503859643, -5326722289724945394, -5794808791100485425, 135543835100985580, 4733205526391394764, 6366889892823455179, -51154274048328153, 3433361744817556538, -45516868600724164, 8679327071519305325, -6412091999261838301, -737821131049414777, 104441363148735749, -5850550859358418883, -8672246526013401134, 3744544480786919407, 5583425950302727992, -7259126203800769132, 4888686820169519034, -2857710361112592276, 6912570957320219417, 6104761741126364436, 8456455345003136172, 237627024356674762, 5083117689222350742, -7784693852017665363, 1423344234313276402, -5974942363314211404, 7498697511194809885, -7949393546880145471"
values_27,17,15,"{-8329347556261382730, 6951182361681704455, 5705351492789425727, -237960270429928053, 320964097981869678, -8828186901645715250, 6816434191223825688, 580847841190696660, 2902296816141129888, -1244954828469101258, -8440164261344834372, 2153991606028974248, 2541986982399897501, -2548847324950245867, -5546432743345680721, 8961963759421962432, 5637702483857459758"
values_24,17,8,"{7649297454182986138, -2258627619620377982, 2228000332739023534, 1180890381985503142, 8889502865053515490, -5140941262331460344, 7354612439677574643, 3713596004389784224, -5056909682809277712, -8970464026298988993, 2553599331118504496, -3844462759926413692, 8647120798044088864, -1560945743183796420, -7052105245443157259, 2874220747202032118, -1649849519606409419"
values_3,30,4,"{6650190324724588663, 7383705280085230375, -3450630258886658247, -1971050313303568074, -1261947428433773286, 2334723400487893689, 1074786976472320534, -2880298015185173837, 8499692506004036474, 4033782292445152516, -2219429006112479993, -2002633711222009202, -8404221588431747211, -7892464042873260935, 4079597890770715374, 2059238369059992455, 6978091213003137033, -1019239344933616094, 8609205050604302274, -2387022198600220124, 6194534798375912332, -740756949654204558, 8061476739654594017, 5975889637491265006, 4310234643342937188, 8073045800352083808, -4811685037736538136, -8005177657933053589, -1082293716004449130, -2710768224514877170"
values_69,30,16,"{4368296950373559911, 8960743484113297248, 948318027074649105, -2308386514859217255, -8648415202499787012, -2065576702899951137, -1896115600100057004, 2125763235029833881, 8901146075707887838, 8129561333672497402, 4035344153427135429, 5101486209501810226, 7188008107363897411, -1060907411255755788, 8552924522138566722, -4500812140364543920, -7180514845253107687, 4562001386497186403, -3027525204829368259, -4082376652429212366, 4115327396057952254, -7010067859482446691, 7670180510286988367, -5409657874767031235, 6759996615241477049, 3552779405374496243, -6537197763467242790, -8580494604050080547, 8341097373158800026, -793042772352439135"
values_36,20,29,"{5052375143658121793, 165224561505166615, 1296606143809626504, 2677731820295123420, 9196647691064987626, 3051089140157553858, 4957808875036784398, -7592449898522424144, 5237666432775852581, -7678740228353137922, -1420784076708411474, 5316923056196244537, -3073660909058722121, -7921454800411142406, -6604052546430419299, -8111726456591513073, 5643021489373214543, 7104157876634590396, 1317050661398731774, 3411443453748348280"
values_21,17,19,"{8861102632681778342, 7733185963716312718, 6892152350267441886, 1412244083553083079, 6697920585244008156, -8884861290764144283, 3470917312504276590, -5987088307024094524, -6137423450436116702, -3201184346816363273, 2745560854917912934, 9054138129398812643, 6711670680381261789, -130480657148408805, -4805610800438598044, -4414292179801138932, 443731926332870338"
values_5,30,29,"{3059276373331232062, 4797197723168069759, 5750360148139438806, 3943078211813855131, 1241560583718171106, 5522221309046011226, 2181857349112502232, -1001059674181954436, 2969383462477144200, -6846734596186412539, -827096095261385586, -8906543269911989691, -8865858481069432296, -8815740695455597091, -7897843927056442858, 9124735284382468315, -6023521229110935877, -3636784281330185573, 768649656169071054, -1759124283083422896, -1228029775599956489, -7877471166361745926, -7953018581305877667, -6289233108804077383, 2142243868610180125, -5578968923715995677, 5461224762298855879, 736859093973509169, 5364203783082594684, 7826159637399285574"
values_49,22,16,"{-3937121083744415997, -4969444308029684626, -3519400533342634371, -7719520366421545094, 8281161924688761210, -935069699554968797, 3483393076328299282, 8251907627102822031, 5190395700715054652, -5445136704060222939, -8538879678241843299, 675504321742812358, -5101175706042895608, 6690657569810933535, -1770933600094208182, 327964717547477437, 8424985192063624829, 8067379375572839488, -4416911884281124993, -8023305719375345672, -8958769274367659356, -7899720020210088792"
