inputName,size,arr[size]
values_51,8,"{-8089, 12954, -28473, 518, -28545, -18268, 15265, -17468"
values_7,31,"{-2466, 11351, 6133, 11643, 18611, 19844, -29636, 26986, 18720, 28470, -5048, 24886, -17283, -26417, 21221, 13278, -22131, -18762, -349, 20854, 25737, -24944, 29641, -1302, -5946, -8436, -2484, 15764, 20589, -4689, 19107"
values_92,24,"{-8367, 20395, 19529, 504, -10909, 3487, -32510, 7918, 1121, -12452, 21063, 5530, -5081, -5986, 18682, 2777, -27098, -12070, -23869, 7683, 12249, 30156, 1256, -18910"
values_56,32,"{10147, 7920, -18447, -4498, -18084, 19942, -2709, -9336, -14117, 3124, -24578, -26292, 20111, -3419, -29446, -3142, 13877, 6018, -21592, -108, -1648, -24156, -25117, 28888, -7598, -8081, 27513, 10872, -27409, -17528, 2057, -10200"
values_47,7,"{-6342, 30195, 13477, -15530, 17780, 28369, 19696"
values_95,17,"{23254, 9028, 19334, 23643, 16914, 20889, 31758, 22721, -736, -13617, -30774, -19805, 15362, 2751, 6341, 13249, -29005"
values_98,8,"{-12015, -23832, -10062, -14889, -7786, 13516, 10515, -11460"
values_8,11,"{-14398, 19982, 342, -17319, 30145, -18553, 12625, -15365, 30047, 16865, -11189"
values_18,9,"{10526, -31364, 29197, -12131, 2998, 31234, -1561, -174, 3751"
values_28,15,"{-11850, 17206, -9326, 3892, 15808, 6630, 30343, 28692, -1734, -27560, 12852, -25328, 84, 3487, 17374"
values_81,23,"{-12148, -18630, 22352, 3560, 776, 7948, -2220, -11663, 9497, 1690, -10070, -2207, 29557, 181, -9501, 9487, -8733, -32261, -28906, -31301, -22390, 31197, -7397"
values_17,5,"{-9908, -11374, -30703, -17540, 15646"
values_38,12,"{19568, -26792, -16347, 32414, -14991, -18453, 5590, -1960, -20199, -30348, 7136, 13808"
values_41,30,"{32599, -20694, -696, -1416, 27422, 1453, 557, 7857, 5598, 10078, 13184, 5233, 3915, 16450, 12155, -26565, -27386, -5559, 32290, -13634, 2338, -29682, -23552, 8468, -7249, -6134, 17812, -16241, -5328, 10885"
values_73,18,"{-12911, -9279, 18752, -13102, 7385, 17151, 19051, 5384, 13590, 19743, 16074, 7049, 28114, -1162, -23401, -21759, -26882, -30012"
values_66,16,"{-12732, -16003, -24690, 11641, -13150, 19615, 4270, 30022, 6457, 16823, 28510, 9160, 7485, 13707, 6389, 5744"
values_58,24,"{6046, -14553, 18131, 24848, 27857, 7681, -20164, -28792, 9247, -12657, -8463, -15283, -6719, -29151, 3574, -28831, -5311, -7751, 1925, 3072, 16132, 2290, 2405, 19214"
values_70,5,"{25022, 13364, -17593, -1578, -21915"
values_46,19,"{-15334, -27148, -17354, -13677, -25932, 14871, 26535, 26298, -5956, 7994, 28399, -11106, 14084, 22713, -1868, 22684, 11466, 18198, 17949"
values_11,6,"{-23965, 10953, 20605, -11852, 32246, -17706"
values_33,32,"{30382, -13682, -8136, 11617, 18619, 2677, -14571, 3840, -26353, 23627, 8112, 17034, -1557, -10032, -18190, -28178, -25769, -374, 26724, 12247, -32355, -16492, 605, 30572, -7485, -16458, 26753, -18249, 14892, 26818, 15615, -9058"
values_72,12,"{13994, 19823, -18419, -6510, 29735, -5962, 3238, -12179, 6284, 29985, 12374, -30922"
values_6,6,"{2642, 24331, 15106, 28910, -21820, 16788"
values_10,26,"{-23396, -18869, 21472, -27337, 30101, -30209, 12739, 26418, 31091, 9065, -20721, 88, -25794, 25840, 4117, -19490, -21150, 22928, 24675, -25451, 19923, -7781, 17457, 13953, 11435, -31164"
values_27,32,"{9055, -12650, -26432, 15544, 14541, -26575, 1008, 14905, 28885, -28997, 1069, 10310, -22460, -4675, -5244, 12997, -21043, 20855, -10676, 1018, 32223, -5462, 22386, -27504, 14542, 22059, -13711, 11313, -3210, 14068, 12030, -13945"
values_24,32,"{15371, 2517, -29121, -26326, -20352, 2826, -30155, -8684, -16769, 23744, -30461, -27628, 13035, -1790, -3368, -20784, 20494, -30163, -19555, -28503, 14473, -32677, -654, 2437, 19210, 31316, 18009, -14929, 22973, 823, -13236, 22371"
values_3,5,"{8968, -30579, -819, -21114, -3376"
values_69,8,"{-8668, -10232, 2258, -10802, -10240, 1055, 6585, -23507"
values_36,10,"{-18215, 10022, -29920, -18506, 23830, 8117, -6497, -5514, 20002, -16097"
values_21,15,"{-17178, -28214, -31104, -10747, 5383, -10760, -16487, 22159, -28372, -30735, 29646, -3076, -10477, -12040, -28239"
values_5,24,"{22088, 16342, 3991, -8944, -3446, -25720, 18581, 32043, 27179, 21584, 17771, 24681, 22572, -21526, 5201, 30769, 23731, -4912, -15596, -31531, 11108, 2810, 9167, -30488"
values_49,24,"{19694, 11977, 28549, 23255, 12546, 28912, 2888, -8982, -10822, -19494, -31681, 13614, -7355, -8217, -1247, 5327, -20883, -28143, 26496, -31256, -5343, 8957, 32043, -13024"
values_1,16,"{29641, -32462, 921, 21892, 12118, -15817, 4039, 14258, -23744, -31491, 14038, 17023, 17002, 20181, 25435, -26911"
values_2,5,"{32646, -19149, 30862, -31078, 25365"
values_13,23,"{-20119, 8382, -9906, 4152, -24747, -22488, 4722, 8860, 25770, 16840, -31800, -16493, 19113, -5689, 5111, -7633, 27516, -18207, 26632, 4163, -9775, 589, -16382"
values_32,10,"{-22088, -32134, 31216, 17434, -23064, 15406, 26121, 26065, 2493, -27225"
values_39,11,"{-31955, 21239, 21820, -25838, -2355, -1650, -22247, 3104, -22228, -10946, -12716"
values_4,30,"{-26139, -32268, 21515, 13560, -24448, 816, -30457, -3634, -4192, -6313, -29339, -19759, 4811, 6232, -31975, 9605, -13025, 30272, 11394, 22227, 31806, 1771, -23540, -30511, 4952, -29676, -12498, -24012, -4664, 24135"
values_65,8,"{-6185, 24560, -20254, -3522, -22203, -20472, -22844, 29585"
values_85,20,"{6595, -26053, 32678, 6203, 28913, 23308, -11329, -22752, 11146, 31694, -4916, -15155, 18020, 14454, -17670, 16829, 25321, 6852, 8072, 16400"
values_62,20,"{-7927, 19528, 28115, 12147, 20492, 26696, -17309, 85, 27214, 920, 31263, -2036, -27960, 30741, 19347, 31837, -26101, 14529, 16073, -6421"
values_91,18,"{30744, -12573, -9909, -14008, -27689, -18348, 23423, -9651, -14807, -479, -30432, 14688, 235, -13435, -9531, -3747, -32149, 31228"
values_25,31,"{12934, 22479, 25982, 32742, 13557, 10108, 10480, -31611, -21101, -23584, -21438, 1046, -22481, -21051, -29204, -29367, -19797, 12711, 4715, -20922, 14554, 8046, 19922, 2323, 32289, -20946, -24760, -21901, -25776, -17151, 27160"
values_63,19,"{-12034, 13651, -8266, 12146, -16288, -25267, -2223, -3787, 945, -11292, -7352, 16055, 24540, 16401, 23429, 27814, -3463, 28996, 15028"
values_12,20,"{14549, -4651, -13149, 100, -16808, -20321, 1217, 1245, 11537, 3468, 22132, 8965, -32011, -7559, -12879, -10664, 8308, 16635, 22563, 24189"
values_79,2,"{15374, 24022"
values_54,9,"{-4720, -15376, 27322, -2297, 1745, 24592, -573, -12945, -17849"
values_9,3,"{23458, -5814, 13418"
values_74,3,"{-21522, -13501, 5868"
values_22,30,"{-15323, 9644, -32417, -23352, -4365, 20465, -4763, 26521, -15478, 29522, -6268, -18110, 2755, 23048, -14685, 12320, -24249, 1287, 8204, -24414, -7624, 18377, 10958, 8373, -26886, -30392, -28056, -24873, -9677, -30879"
values_89,21,"{11825, 8279, 25620, 18910, 24338, -30256, 20106, -3957, -20085, 23190, 26594, 7448, 13555, 256, 300, -13050, -22115, -11283, -25958, -30952, 2616"
values_48,32,"{-4635, 8632, 2286, -15364, -29995, 159, 20981, -26300, -16741, -11367, -18498, -4030, -32100, -16465, 3095, 16904, -22595, -5213, 17912, -20978, 29115, -7567, 7590, -25812, -3663, -21127, -28391, -23005, -2371, 29754, -22723, 8215"
values_99,21,"{30458, -6784, 5632, 26221, -9021, -28739, -930, -31036, -17385, -17351, 847, -31076, 11383, -17258, -17197, 28029, 7596, -4818, 168, -27254, -11219"
values_60,6,"{-5334, -3904, -6859, -3312, 9233, -18044"
values_34,27,"{26202, 20152, 19597, -9365, -14353, -19818, -28364, 6635, 26632, 13377, -21888, 25049, 13799, 25461, -16458, 14490, 25668, 9535, -9924, 25251, 16990, -3723, -32116, -3909, 2911, -25777, 28866"
values_31,26,"{8898, 2619, -4359, -15453, 25932, -27599, -13789, 5510, 7430, -9771, 2967, -1655, 25155, -10501, 30269, 26212, 11706, 23302, 17743, 24376, 26384, 7444, 20634, -9790, 8093, -6233"
values_37,14,"{-8440, 6280, -6885, -30766, -8866, -4107, -7765, -1596, -3298, 26955, 2468, 31428, -23031, 3893"
values_76,27,"{-9792, -7512, -16511, 654, 22008, 2680, -23455, 16798, 31434, -29679, -17274, 15581, 30629, 3192, -26560, 635, 29043, -15980, -29909, 21255, 15994, 24052, -12619, -28109, -22663, 9392, 24277"
values_19,24,"{9164, -13972, 25241, 18854, -7664, -8813, 25578, 316, 7482, 883, -18791, -15438, 11639, 18624, -10953, -16879, 15088, -16228, -19539, 22000, -4447, 20925, 12783, -19545"
values_45,4,"{-15881, 30496, 25927, 24143"
values_68,23,"{-23689, -12062, 19708, -5054, 9803, -28481, 23261, 3686, 434, 21025, 26271, -11824, 28048, -14142, 14650, -9030, -21265, -28379, 6644, -5552, -2660, 29957, 23339"
values_35,10,"{24055, -32307, 25643, -3871, 6966, 9287, 12270, -6788, 26094, 17496"
values_80,18,"{20632, -23346, -17047, -32723, -19600, -8491, -20853, 24955, -4071, 3665, 4962, -32308, 27015, -30229, 1855, 48, 24984, -29343"
values_77,9,"{-28647, -30878, -4908, -13408, 17034, -12819, 27308, 22040, -5669"
values_29,22,"{26195, -30568, 1, 32369, -32366, -16136, 7661, 474, -24161, -17570, -7720, -26951, 24097, -13678, -12574, 17087, -25424, -13829, -16429, 20006, 30001, 2727"
values_55,4,"{16611, 15670, 9225, -14798"
values_40,11,"{18574, 23272, -22709, -14209, -22483, 7992, -1935, 4806, -25769, 2375, 2036"
