inputName,k,size,arr[size]
values_53,2,29,"{-221562899.549, -832960272.674, -1436954782.579, -2124335265.754, -1812779982.491, 1478569399.843, -107848632.182, 1452410334.943, 1168095371.652, -502912073.63, 736232382.368, -1878643471.577, 379013216.034, 662282701.565, -1367032928.851, -793289185.695, -388479976.378, -2065199349.78, 1205853392.305, 1163363624.005, 350464930.279, -1118259026.742, 31809302.975, -741643822.971, -200879756.005, 930864393.939, 300833908.779, -144041438.844, -641820839.032"
values_43,2,31,"{-1083540323.149, 1071893682.067, -218217995.93, 213749424.729, 417318231.689, -668179708.17, 1669975474.184, 1549571283.328, 681162622.576, -1416024510.627, -535763244.687, 1348673171.895, 1197099904.804, 2055881145.686, 1196578483.724, -693005066.48, 376427881.669, 1918211155.534, 1177283648.606, 1867327362.946, 1788809229.044, 787095799.417, 1058352793.979, 1966620022.05, 1251306540.156, -419205824.537, 44514561.815, -122073224.419, 341845050.579, 149050706.012, 2012808304.17"
values_42,2,29,"{512771561.38, -1002779407.234, -1906316187.985, 686778320.457, -1237951487.257, 1679688806.971, 669157678.768, 2051048688.63, -1525523477.25, 1575779570.293, -561114609.169, -188037641.684, -1187411691.302, -349687781.145, 997282768.422, -1041662002.51, -1715305568.918, -786570033.971, -865419267.919, 195922381.056, -648682449.151, -828799373.665, 2006810333.576, 381308808.865, 1550458016.588, -467288256.784, -2056528635.685, -109446561.959, -1371766753.752"
values_0,2,20,"{-1387920823.498, 1786164516.207, -1298211830.939, 638778697.26, 448305095.524, -690788579.686, -1908986361.917, 1284614181.14, -431915123.967, 201042131.214, -1393741641.779, -669264531.913, 2016258966.763, -1003362960.541, 1211275281.4, 194166366.779, 1490846969.592, -565352522.539, 2144310891.472, 1361577143.47"
values_61,2,12,"{-984903519.582, 1866704171.255, -2074452866.144, 2117083813.427, -565503712.138, -971364990.907, 1749303057.213, -1632994940.315, -1637730194.097, 1414252771.254, 1978389190.794, -991464978.391"
values_97,2,2,"{1327075270.276, -1877717.759"
values_14,2,18,"{-2075613997.248, -569848960.341, -1167590681.2, 56986212.083, -1272612740.387, 387858760.421, 2085141798.025, 172700363.163, 1869628897.323, 1147067094.685, 1726206069.136, 830773481.704, 755656585.436, 1448704865.553, -25369932.077, -712500305.746, 1784120263.273, 1480064189.446"
values_87,2,13,"{941583564.494, -1315668302.555, -193828331.889, 959777816.248, -1617715245.005, -200602006.594, 345257228.758, 2134772823.032, 117144170.488, 1749701945.999, 1976494554.796, 1292162821.544, -1419297295.607"
values_50,2,27,"{2111665976.708, -1637317748.384, 947138961.92, 504765193.774, 954707955.441, -506023704.277, -1562056938.872, 154708505.422, 60120544.842, -3820466.857, 1466854398.915, 532735942.234, 1027568806.589, -1188653455.858, -593043465.849, 302637085.719, 1642624990.285, -1924043985.64, 890901267.821, 1616478898.399, 817242852.375, -1830558435.044, -2495454.258, -553594434.73, -473752864.576, 269293379.001, -12599402.411"
values_83,2,9,"{-696300369.401, 16594207.912, -1433141749.088, -622750001.548, 1527773506.816, -603359027.224, 1437427281.286, 480745343.633, -917845687.761"
values_67,2,24,"{-554565828.978, 1572793918.534, 1519960447.278, -290845849.211, 1754783568.903, 1166994346.558, -728875421.04, 858021640.788, -629392163.92, -1326755417.148, -2013304213.261, -458735897.656, 1274873696.853, 1384981470.112, 1138380162.558, -184481221.134, -1986197397.024, -1104173622.727, 167270123.517, 1695875265.124, 1747510171.602, 968505240.549, -1132590255.559, -348577844.932"
values_86,2,24,"{-2135085938.95, 477193134.271, -2019891706.767, -1612589916.218, 531326716.745, 139598271.992, 1606659204.754, -869751409.364, 497919240.652, 1660637016.328, 471435310.878, -1780201397.007, -480166010.447, -1527984805.537, -1602908312.728, 844738457.022, -1607660910.264, -261218006.157, 1849407162.536, -150201520.438, 1631444900.731, -809312470.596, 1892059641.311, 1175823532.686"
values_23,2,29,"{-493370110.571, -977257559.587, 275419422.911, 799520952.849, -1932248743.743, 1783290372.57, -1792905388.449, -99312313.135, -1773517032.409, -1844220050.856, -96731477.768, -479201867.212, 1390694287.019, -1161572509.387, 308972348.339, -390065941.812, -122706058.656, -190427159.825, -1549825160.327, -1792500806.876, 1523543965.429, 1535760115.78, 778817597.059, -111923964.161, -1777661301.304, 998592694.338, 1974260860.625, 1468665061.501, -841401125.94"
values_64,2,27,"{-436651693.952, 653230036.134, 886212995.483, 1440264232.464, 1578257553.246, -633490650.183, 703783908.656, -1290795183.851, 1788373797.945, -369310689.484, -1898245317.05, 1994008372.714, 1584731089.978, 1349485856.861, 542280139.303, -860647494.781, -1432900595.578, -336022264.116, 26468534.169, -1421758878.883, -847514231.247, -1152952718.472, -2073111665.129, 1097876180.642, 1362747417.701, -1434696308.387, -1174131733.323"
values_44,2,27,"{-1781912518.075, -532337525.49, 2032183560.794, -766011527.427, -1982136843.65, 558771267.855, -1624658918.431, -130013534.345, -391171110.326, -651034675.743, 265725936.963, -353315191.961, 97949404.279, 987321272.267, 1257319832.411, 1766827982.034, -636789856.328, -767868279.758, 1618357202.644, 251964421.368, -1224154328.921, 1165658645.393, 1244183280.485, -1198643277.982, 425363766.33, -1429728237.913, 480972479.194"
values_71,2,15,"{1272997819.708, -276533530.148, 1079006366.857, 1407179273.964, -689969473.786, 1791388189.202, 480392498.907, 1971231412.541, -1926718600.226, 345673092.209, 673851770.821, 549866173.606, -1826398152.022, -409659489.411, -1598962882.475"
values_93,2,6,"{-1215353688.973, 850686814.538, 1480547706.769, 848703395.74, -856578982.814, 1157358126.873"
values_88,2,25,"{-1640247075.422, 810071222.196, -251228267.63, -2086879097.499, 383707691.959, 850825517.375, -1717420719.549, 1691040301.634, 1692533120.311, 957194161.609, 1966358935.421, 348901562.7, -21091198.584, -568643393.308, 905147960.707, 1322376891.095, -532902860.644, -1821095733.497, 1525759587.49, -1012218664.673, -1333077496.806, 1201100241.951, 967922863.621, 505343904.835, -928681826.347"
values_26,2,10,"{-364322936.171, -591104198.445, 58155926.777, -348855731.886, -1317070944.788, -1124215639.675, -1464508752.136, 1337005399.666, -1122116746.327, 26612731.258"
values_59,2,2,"{-1080052004.797, -390183225.93"
values_57,2,8,"{-1409279143.373, -562442572.117, -14051575.004, -932080721.767, 2097248691.585, -744744592.977, -2139396085.263, -35539714.662"
values_82,2,7,"{236468469.441, 1749419225.415, 418372036.259, 901603663.485, -1124618442.561, -1663441837.47, -1091098168.008"
values_75,2,26,"{-342584702.287, 1027919189.277, -1172479916.893, 2003169372.936, 158910982.192, 1463462913.821, -1645882846.427, -914916200.507, 457212139.994, -13120125.386, 1685601009.849, 334028462.376, -2113855084.372, -1336907172.742, -823455907.571, -52457072.366, 1692416352.069, -1291603615.769, 1241875342.179, -548551578.179, 377595546.132, 118985319.891, -1070629168.192, -334041740.992, -1480276650.147, -863712057.15"
values_51,2,21,"{-1167963460.42, -930145550.504, -1946871653.476, -894782928.478, -366138092.713, 1451395855.524, 309563521.613, 1962898155.111, -638121419.057, -181175704.131, -1591070436.094, 963973037.838, 814710284.33, 1523581427.535, 1459212105.751, 501436310.024, -350433576.668, -1747174663.316, 565970132.235, 1696395656.303, -1071539089.193"
values_7,2,2,"{-1800004979.413, -918094344.28"
values_92,2,22,"{1248561740.764, 169254944.795, 151232832.226, -1536264132.591, -784177346.812, 1361215800.983, -1468763667.03, 1038999833.971, 1882774237.332, -1909230897.288, -1608450540.116, 370800321.8, -1971104532.562, 2064454024.662, -2044778035.963, -234396581.856, 221561604.36, 1892797573.393, 580349205.05, -1270962261.288, 765301103.163, -968607951.409"
values_56,2,18,"{415019044.256, 1511392606.367, -885014139.595, -912942221.194, 1639384766.15, 706208613.542, 1919412338.17, 1301991322.718, 1433723274.857, -724964227.304, 2014852421.708, -1841835408.99, 1197022926.387, 931606050.781, -785790628.355, 1908965663.304, -1199232330.511, -1051797673.101"
values_47,2,3,"{969459152.739, 1830128843.585, -412569773.231"
values_95,2,8,"{-448560225.846, -2099803909.356, 1511069421.372, -213471003.86, 350580628.125, -673905168.574, -2092147085.605, 1722588091.842"
values_98,2,18,"{332424988.906, -575155884.828, -1808859797.785, -6613761.262, -642393981.442, -1553902773.205, 1207004588.084, -673221362.503, -828528566.716, 165090479.642, 940973697.655, -80786541.617, -115026494.359, 492593413.35, 1223218914.602, -1021311247.274, -1227917024.931, -805496577.944"
values_8,2,29,"{98966027.826, -984324091.135, 1261197243.998, -1340786579.424, 944738883.867, 1697635895.852, -1454073285.281, 1258194485.238, 1123159423.957, 1524905814.26, -1325249684.688, 1491976430.729, 503347282.18, 1635099487.632, 1080151366.27, 415313974.917, 814682642.793, -606717088.598, -282093387.268, -1430453948.548, 1997976963.664, -1869603646.34, 989186568.318, 1365347916.813, 2117739032.832, 602086719.879, 1617513192.119, 1382929319.172, 671175016.918"
values_18,2,15,"{-2010697331.963, -1713876261.713, -2028713075.131, -1085197561.221, 2024768536.441, 1738865009.64, 751052556.849, -89631969.629, -1701677543.83, -1514684911.751, 746423823.502, -1581308531.698, -274694935.474, -1323111517.634, -537676942.891"
values_28,2,17,"{-2118798271.843, -1159118340.531, -1008317621.383, 2006018559.418, 146156941.248, 917310781.169, 1196590879.992, -1673476840.896, 1006058167.303, 1019886926.136, -1910271361.64, 451209990.816, -765790533.358, -1231199139.609, -59660992.139, 2056435107.009, -1678517477.422"
values_81,2,3,"{-207679940.467, 557401789.44, -1865358517.925"
values_17,2,10,"{-1279593001.044, -1062305081.742, -1604910142.961, 290121057.463, -1445971418.834, 2080104511.447, -1367146072.852, -324729003.221, -571578851.099, -1431988941.375"
values_38,2,23,"{-468338436.953, 1564767505.58, 381342901.732, -1172091565.161, -1471504751.984, -206540369.298, -152149616.2, -386091858.352, 1288483544.63, 2045027869.853, -1759958489.51, -1783756091.513, -1136149888.381, -1819718812.267, -522956202.636, 1759892551.13, -1805169036.471, 2147235602.377, -780762347.499, 1636377134.735, 1123436392.971, 669978333.899, 632193218.31"
values_41,2,17,"{-1676585455.691, 2043806583.443, -140985810.723, 280351698.119, 1623835266.76, 817701532.112, -1524530294.682, -1443858029.607, -420587329.386, -1782488200.615, -1615975574.467, 2094389103.473, -1571305553.528, 2127886532.503, -179542389.874, -1510946008.612, 2126489543.454"
values_73,2,5,"{1872997558.746, -1463109848.09, 1444136511.173, 1978878230.668, 111445125.953"
values_66,2,22,"{2005149878.698, 1306657687.145, -1491257175.39, 543712714.62, 1520111258.459, -977475213.933, 570096284.379, 1344063143.962, 1826612865.48, 327898407.085, 670015659.41, 547433551.715, -1493359703.508, 520078127.625, -1685782640.698, 995685802.752, 1373894708.653, -1051190475.733, 1023929196.014, 461307570.247, 384860910.316, -351824522.185"
values_58,2,4,"{1198357648.542, 72259900.655, 627840021.889, -1716587196.302"
values_70,2,3,"{1149526131.969, 8589434.857, 334661490.597"
values_46,2,15,"{377449712.068, -258420936.46, -610713080.296, 1003226543.034, 1848732055.023, -948001793.603, 1936119591.836, -1862990290.624, -342239760.935, -1177781573.574, 2042683769.43, 1710124336.707, -2119508460.698, 1885187161.141, 1461846881.925"
values_11,2,20,"{121598521.818, -1206325420.93, 2076803164.863, -1248009614.349, -1043027225.215, -1791700410.484, 693037554.525, 1000965139.447, 546488269.786, 498948713.033, -1099439526.373, 254350348.252, 656553353.242, 1676516176.49, -1356415716.528, -807137182.608, -225824569.824, 1912490682.335, 705840145.775, -343623032.764"
values_33,2,5,"{-22857184.022, -2073038204.483, 638959167.135, 1894596602.11, -1052109026.195"
values_72,2,5,"{1547579600.859, 1857381942.327, 1559914780.448, 212762185.885, 426010489.074"
values_6,2,31,"{1431075980.371, 851718419.273, 490850034.102, -942779773.115, -1137182982.483, -188939029.544, -805173701.053, -1270172971.514, 1663901637.553, 1136809938.808, -2137594720.366, 145042035.268, -1194795230.748, -658946542.699, -1562668062.82, -849072726.686, -2015632560.625, 1467694791.815, 1504620975.09, 110122386.233, 363108422.696, 1749836017.783, -1461655627.203, 439986863.945, -1143193221.465, -452015059.676, -461016059.356, 1334845874.691, 236969815.192, -2005946867.124, 861649444.203"
values_10,2,13,"{1612578539.191, -1617136428.874, -2056986560.493, 608833023.683, -1892289240.32, -2132185736.783, -1209836945.036, 167672121.442, 1380854898.424, 779890845.345, 1618372507.631, 1717495946.25, -1843644659.278"
values_27,2,18,"{369222260.112, 2066248863.855, -1458851868.908, 1422093404.603, -1065779430.103, 2033412280.998, -1189326857.093, 1451035560.825, -309754455.001, 191117808.625, -927799205.232, -1837713610.8, 1048186692.044, -935924157.662, 1870447124.302, -493755332.464, 2069903309.809, -315346610.618"
values_24,2,12,"{931450325.458, 927688389.552, 1633371593.607, 433505426.181, -1030926424.919, -1968715012.65, -1379457329.0, 103240286.001, 1934424049.203, -676501445.879, -1188840224.4, 1538571001.124"
values_3,2,7,"{-642576606.344, 294966607.241, 1509367722.69, -352607482.253, 1113715157.665, 558867126.462, 1403162900.258"
values_69,2,11,"{-1518103881.514, 1735454330.659, 1539623631.425, 1751372547.874, -1890198363.5, 1061310778.328, 1904614127.033, 2139420504.459, 1837742339.42, -520824646.539, -1118045752.321"
values_36,2,18,"{-1797039888.774, 171497104.547, 992392457.038, 638344658.359, 2035332006.912, -1318505550.968, -864106990.432, -1583423664.736, 2139621502.897, 1927438622.109, 1483890739.8, -593026636.086, -1966558994.259, 1326535150.911, -739788102.837, -1990438970.318, 1159477226.998, 1270854396.297"
values_21,2,31,"{1586346615.376, -2092445732.776, 1792558369.714, -1589432956.834, 1546169983.791, -931231272.322, 846006936.753, -505860294.354, -1562836867.179, -1345203064.56, 1649886885.347, 1487068588.329, -616938100.825, -1968092945.165, -587979551.197, -1322334637.609, 1845977216.756, 1959338111.589, 918869473.826, -1384050068.308, 1150637819.282, -1449904541.635, -353985748.303, -853610980.46, 1058568853.006, -484908968.377, -2120874313.622, 782258489.218, -410938130.286, 1367513596.827, -1797922077.625"
values_5,2,14,"{-1280728976.941, 1387350392.108, 609863265.045, 695912105.072, -722203510.064, 927358677.21, -1268739838.41, 1651699645.091, -408850669.515, -1176660200.417, 884339635.349, -1163355972.238, -1760749996.793, -1705963035.43"
values_49,2,17,"{-1683723400.003, -836422711.876, -985041075.974, 16669096.172, -303251984.592, 2000787211.163, -962984149.452, 1351926753.999, 1130932402.226, 1991311033.86, -406898595.865, -1382965006.167, 287819840.541, 136198392.553, -1983326763.479, -1780252821.647, 683391923.394"
values_1,2,26,"{40331399.327, -884037968.503, -286542248.964, 956955187.571, -1445000238.118, -883071828.543, 1995750722.248, 2047849662.788, -1479655728.231, 320622800.278, 1354583608.156, 516356552.59, -415809522.213, -1778674182.066, -477053576.339, -1894584465.811, -4565775.482, 407877836.221, 172179343.491, -1981638497.318, -1582710948.392, 1300442046.715, -1611027047.331, -579662964.445, -1570326279.951, 7047600.115"
values_2,2,28,"{530146105.782, 1168468717.913, -1145693933.656, -1933062090.731, -1643929812.647, -802388744.852, -1983065774.961, 840003033.09, 333433711.874, 301027090.334, 222073207.885, -28568488.923, -2050658020.28, -1729763918.915, -1012380126.712, 423327359.148, -200084925.262, -2093296886.925, 97791481.478, 1702103102.307, 765756587.63, 2029744932.649, -1268738052.488, -1433719747.886, -1836532853.59, -574538964.456, 1217489532.536, 1891432185.685"
values_13,2,10,"{102451592.678, 1219551129.869, 1814833992.551, -1018194484.15, -1446321264.572, -1626482828.1, 683545092.288, 45717788.412, -1260775072.205, 2095711149.199"
values_32,2,31,"{1561194641.53, -337273596.389, 1152883742.43, 1629406543.614, -1767915367.696, 946950955.155, -143847308.99, -1999253549.698, -829138916.191, 1131859360.012, -1415688556.093, 2065704775.027, -577765896.902, -1185278379.598, 1467236783.271, -813044335.1, -1772852535.165, 1387489079.274, -277801644.054, -725697739.96, -1156447106.028, 905873750.684, 567237902.651, -508072824.39, -1511073155.624, -1879944892.414, 623789508.267, -750335043.289, 858557094.354, 743299762.509, 1458427394.04"
values_39,2,27,"{1300850355.094, -566804140.565, 1103541398.945, 954152554.501, -814599866.047, -1352726800.968, 2020864414.882, -922095180.791, 1849426894.368, -1761539822.852, 285696371.893, 317960051.85, -1307368024.131, -1679271836.432, -547732614.978, -2065960909.125, -837587231.172, -1960804672.334, 44784695.336, -423858823.744, -2141052066.205, -2099302534.577, 544540174.572, 2017470843.488, -1762731110.701, -339982115.65, 312733307.37"
values_4,2,11,"{-301095096.954, 2001759237.797, 277560895.416, 1900553824.002, -1013503829.416, 1288476584.6, -997222295.823, 1565402578.613, -1505252469.305, -1445444689.929, 1306227991.554"
values_65,2,29,"{-941672183.774, 1857324675.221, -1233900307.601, 1388522029.122, 1423430784.112, -144520870.625, 1767448121.209, -1185801970.909, -1359510249.279, 473539455.121, 933552100.621, 60391592.613, -1150434609.722, -2047770456.809, -1365338297.539, 1568734507.399, -1075887365.023, -2055738940.014, -1913587502.709, 1187358751.39, 366928555.088, 1613845972.835, 1590828789.886, 451810355.859, -1284255740.558, 1741496689.342, 1459037503.41, 1941338862.169, 181511031.001"
values_85,2,15,"{-2047606247.503, -1037722702.878, 1764707540.099, 2071084074.506, -794601072.57, 1773881844.939, 288197967.549, 671696782.857, -333817058.678, 1331816561.17, -988619183.726, -578219808.298, 1900382672.892, 1182282832.502, 74873453.452"
values_62,2,9,"{44169565.948, -498885869.489, -115699846.32, -1621921068.476, -1336229301.773, -1125383737.778, -1690525820.754, 1707532771.623, -792938584.209"
values_91,2,26,"{392967005.034, 1340139963.126, -1514034647.426, -1669531610.557, 765736655.448, -879722036.018, -2138741384.131, 1172770368.885, -2116540331.841, -1345170297.181, -174615233.21, 1051434091.196, -458410602.197, 1011934460.942, -1360948675.035, -331758528.437, 223842418.419, -1130704593.382, 1059670211.027, 1602885309.081, -985502663.567, 502095980.099, 1832434821.441, 92470519.16, 439996115.855, 731058410.662"
values_25,2,25,"{121104697.058, -108241953.441, -769283125.251, 1974451331.83, 1453151361.394, 1910825452.65, -756166318.476, -1072706746.183, -850267030.449, -1975533135.584, -165158350.809, -477123426.326, -334643994.799, 325456698.471, 865197264.919, -1433351606.038, -883975645.035, -1055885550.477, -212113575.504, -728870584.817, 1868907358.918, -681415405.06, -2046076104.204, -1425403125.923, -1427645145.19"
values_63,2,20,"{-291975952.185, -2103584177.724, -1399848138.737, 1995083522.157, -240314039.445, -1399995479.623, -236032122.497, -1423753214.382, -190328570.182, -380020988.514, 1417001316.481, -1412384885.35, 385779290.654, 945375532.094, 2120298349.212, -683253976.916, 2084721894.55, -758318884.821, 1509789764.276, 1798770967.656"
values_12,2,16,"{-1286185778.225, 1531492474.596, -1019453854.565, 1855265475.19, -2062415349.791, -1407353146.144, -982990301.639, 2009515274.291, -495953406.04, -739539931.994, 1598640282.646, 1525281951.456, 424888746.127, 1124510533.007, -1887200335.931, -570243328.187"
values_79,2,28,"{-2140503243.766, 1432036635.324, -920324728.127, -1076273714.3, -494792595.751, -1583528089.17, -1823262066.258, -1586096648.565, -682261995.337, 584354062.729, 586101389.654, 1232514033.45, -1825426081.454, 939876535.917, 726044944.404, 1583201485.887, -88724534.096, -2097825897.318, -75471978.605, -1207286767.678, 1329118608.54, 1770245373.202, 1583021576.845, -1624723542.397, -736304987.37, -1672977927.789, 24522697.987, 584239059.238"
values_54,2,25,"{341486841.054, -441631102.806, -765432717.163, 660122271.21, -2088373178.397, -1675613952.02, 1771562219.67, 1644502674.266, 889906644.61, 1494293373.182, 115093360.684, 1865757854.517, -503540317.783, -1425677526.444, -1318058286.44, -1335098336.76, -215093865.38, 2034238254.78, 695716042.814, 158369882.316, -143183770.864, 1067676113.397, 1296372514.904, 1977253434.111, 806468431.135"
values_9,2,9,"{888720902.555, -879274627.246, 982058059.708, 461855044.899, -525701508.174, 1518072219.237, 17209417.242, 951088105.807, 2095285249.106"
values_74,2,27,"{-2090380101.003, 1055704265.67, 261979128.168, -2101308620.338, 654044482.596, -717726192.107, 1106836337.946, -2113204739.069, -689735718.194, 1334297160.56, 1173736224.666, 876495858.683, 1094457746.814, -1137588502.396, 870679693.581, -900922681.275, 96936598.41, -621996538.849, 1312014630.437, -854573149.798, -769648895.713, -79823374.791, -1700026812.064, -1729986590.237, 1896517381.989, -115980308.099, -1777886601.973"
values_22,2,29,"{-1236208202.385, 248205126.115, 1287952364.978, -1850179086.377, -1562893652.922, 995849534.734, -1861153481.573, -1146610634.437, -290267219.233, 415147941.835, 2005144854.583, -1553446896.167, -1483378753.318, 241964159.215, -1296138836.006, -1344002494.192, -1233215735.51, -1694708672.49, 2132178967.527, -1997506028.888, -671140199.22, -1244587775.09, 1756368156.243, 1465332403.956, -1933822954.524, -202041053.075, 188559875.547, -295039065.923, 1167817309.721"
values_89,2,8,"{-502009066.691, -1807808315.386, 1645021569.574, 1482126819.172, 2094425073.19, -23977030.056, 193510534.624, -844148553.786"
values_48,2,16,"{-2034879820.149, 1801210968.579, -1555169531.725, 1258909183.337, -2055543681.056, 1089293141.109, 1081892689.465, 1674331313.356, 81581705.674, -1999478151.321, -144386561.556, -1218595475.211, -446823384.423, 380054691.094, -1894461268.871, 562437212.313"
values_99,2,30,"{834537645.12, 57014560.45, -1273528130.664, 2033529130.641, 1349183206.353, -1593111024.372, -2088307497.116, 1053205734.328, 1908089364.275, 1376347262.606, -245404490.201, 155648333.64, -572761394.73, -99722447.227, -2056392724.376, -1584292094.322, 1274072929.225, 1506124021.798, -822800565.98, -157490771.514, -1447278737.806, -1377159729.414, -1582164890.64, -897225455.09, 1046030866.003, -1664992476.274, 1130183560.418, -1064495802.788, -778615505.162, -749530389.899"
values_60,2,21,"{-1198727036.222, 1008004851.676, 577931919.597, 839899918.206, 603927570.552, 1109840074.88, 65231122.272, -295507453.227, -578734650.781, -1435613457.723, -1632756735.722, -754775147.264, 1940747724.891, -330075509.045, -107328214.317, 366041356.333, -2042637713.628, -364284109.356, -152569805.51, -173208524.482, -1633782566.952"
values_34,2,3,"{954961880.506, 600087861.051, -68006307.154"
values_31,2,15,"{222462839.899, 1364248038.547, -1616233667.599, 1051385832.708, -603206325.884, 1749423867.208, -579619854.824, -1111445250.329, -278826714.025, -1398399687.371, 516439277.701, 1122026872.715, -1042405669.216, -631458333.999, -1136577410.376"
values_37,2,26,"{-873936973.66, 1978288814.834, -1047396348.007, -1380081293.33, -643709892.835, -344603293.456, -1538411393.231, 873928525.197, -1816498574.903, -1469725663.479, -1912767245.929, 618639629.439, -458057605.249, -919342141.511, -1050030728.968, 1454019263.789, -2029638810.94, 1936047477.323, -1839910030.242, -132687504.191, 1838964165.924, -1859236033.293, 2001783519.966, 1871442622.555, -1707821972.162, 1668608284.395"
values_76,2,12,"{-92425144.296, -1469992237.152, 117617530.348, -45645074.113, -802351340.715, 728744847.879, -851519996.218, 1259566579.204, -211167882.799, -1447384125.384, -1265294315.639, -33166592.077"
values_19,2,22,"{-1116279518.476, 1832749346.574, 1634571603.504, -717809184.348, -51285783.756, 1539424405.771, 401569301.039, 1487115293.361, -2092595167.584, -385865279.711, -1943453357.239, 721664503.9, 1847914959.22, -1595210775.287, 174630332.685, -1667714528.059, -1693396179.02, -1565800685.333, -2128581085.407, 1657475786.163, -1446127819.575, -1373867016.798"
values_45,2,22,"{-1880679655.097, 1775365869.256, -944701557.235, -1972638156.208, -1981885257.405, 779754004.791, -1115850211.131, -131049201.788, -1822823695.52, 523679651.127, -132419344.262, -1195803812.994, -1546573100.562, -1826563957.49, 999314255.057, -961110744.321, -1478517809.038, -975360539.511, 477686338.02, 783951523.59, -1007977968.112, -1170777954.376"
values_68,2,15,"{-917508164.708, 1427824027.115, -345564067.356, 1222877807.639, 604763114.679, -119938067.525, 1412969262.158, 863098404.755, -268878329.408, 1374587113.929, -1133577529.238, 236449491.383, 1937001219.425, 917831323.983, 1604335189.232"
values_35,2,5,"{-1799619801.888, -1437522480.945, 2033272331.466, -995946749.271, 1914746177.175"
values_80,2,26,"{179518665.694, -897054297.553, -1602386219.223, 1525926188.297, 2081297495.355, 2142275833.372, 228391918.745, -550811362.218, -918206833.764, -560068265.142, 1498691603.28, -2028341757.153, -1268265485.631, 390537175.949, -1602353439.515, 1598761901.475, -1552585028.8, -2046177665.207, 1606645824.173, -1640522255.362, -1833390528.566, 738511657.715, 373378810.651, 836448637.952, -709600405.719, -1016258568.061"
values_77,2,14,"{1320167963.814, -2147012094.164, 1437272080.867, -984786485.597, -2104033486.432, 363221487.403, 1738689300.73, 686947927.187, -1595049442.839, 910819581.187, -631693862.422, 957233898.407, -1683878692.192, 1645054059.665"
values_29,2,25,"{-747965584.831, 1086643815.014, 393927849.514, -1296757800.853, -326462314.319, 983522499.53, -613176374.041, 671908020.372, -225606624.496, 227042719.842, -2079318494.158, -1909393995.541, -546759834.541, 140416399.859, 1297327895.299, 986854592.001, -553826848.948, 2073138590.396, -724203419.283, -1307537615.539, -1399639344.204, -1153753351.052, 718615167.132, 1923601153.097, -1972726143.367"
