inputName,n,key,arr[n]
values_93,30,27,"{-7923584441768746722, -8364774089986590142, 1413514038301762988, 3684215552358390248, 2342154932663022980, 7034175553519686343, -5093623462540968174, -8788881906539097835, 2924043429060013550, -2377548050322893996, 7390978669327864668, -2206126748520182051, 6546477820010481739, 834876771460917802, 148271894737099221, -2802456083280156048, 4611502051789003428, -3701790118444855049, 3426939181568257387, -7593372236515838962, -7805332053048872868, 9141639662893977252, 9199881743536906416, 3345557455920652748, 3673724824140644058, 2596107339108008748, -5322430814946336506, -1220304222374250478, 8160996980679401758, -852445723346035703"
values_88,25,3,"{1286073205213870582, -5581695490250761615, -7949314820304464814, 5919879074089185035, 2852774816634982802, -2176258723193738316, 1138503790148117542, 1551455315860943549, 6129545172202271526, 3859071927705057150, -3896400226186515459, -9181392649713587711, -3072696170774803806, -9047127879471238255, 2076220838378537677, -1594742116960564917, -4987803403895757435, 7912696504889548769, 3795896462084477047, 3951162561647617795, -4278299004307551874, 4770053881664350801, -7553605036592011754, 2903996180861793739, -4479229516584159219"
values_26,5,14,"{2262947754039421585, -9055082625037765261, 818182852750822329, 7494911995946041534, 8309273978348174130"
values_59,30,3,"{-3286104888679625905, -7887754887506280084, 8032214809771818482, -6256275505512665214, -1688597492151971515, 2287050854968138529, 7895223105387637774, 6702624521093533309, 6293527200225535653, 2315760456745807679, 1129151782420085926, 4463486861559228292, -2321518343527791024, -8830726658448455741, 39628542632374766, -6506857612781255660, -5891889174806638515, 6776670760807329692, 1886786006838980741, 3523193270995400546, -8964048849589903003, 118901575653375124, -740655460143984220, 1932295354347830100, 11460822862693391, -462434478042861597, 4964019749350016294, 847671993529359652, 3341071993678673413, 2459583036101654845"
values_57,30,24,"{-1746764396623261545, -8460912464746198508, 7465919305719492597, -3761361620026024921, -7063816321253319212, -6274359029778181822, -4052729174663577139, -4736790360492318508, -5341457814501619019, -8537570268136881734, -7095497887959293881, 3888241689995338040, 7494339766239035516, -8639330241193441448, -8966108800140945199, 4456923825078568810, 9014841467664602716, -6913604644082527803, -1800960276610359469, -2542135013907344681, -4807738697620921275, -1403870885115459611, -5722811623392421921, 3268437849989826570, 245709978908951623, -1955262181559099939, 1026933016745415639, 1218251300827206705, 4550408813152368637, 763274159201390725"
values_82,25,11,"{-70889919892472605, 3558380093287385027, -3307894793711171117, -4094098157708889649, -677329964846888843, 4756720536281756406, 7597706690808105281, -1803197765457032739, -6288035859838477700, -7081758435214618881, 3309382372738093306, 7383144986669379183, -7526662872137583491, 7367795888838951337, 3754479819633708834, 1508697035601147904, -1153777232368031474, 1278785754972945487, -2468351791414300280, 8699911322764386986, -5471050773707866948, -2147770399053146562, -4504397550732837681, -7560118645920784319, -8983129337190034016"
values_75,13,11,"{4935936429604724044, -8999349447648788185, -3184742326142619261, -668944410458961799, -2284610038137645202, -4391462137391882811, -3140491805800050591, 3163649356711755990, -165473966121881242, 1096072159137892460, 8773189759660329797, -8909636049317913476, 1361654290204302633"
values_51,30,19,"{-1203369526844115450, -5387586502349961993, 3937709281035982267, 4062037175187828051, -2079728195358534341, -1693417838162646068, -293296965249718997, 3493132363579167952, 2270999555620924882, -7598549653151931525, -3498655293347911873, -2033532402284175589, 6234510182100218224, -3619605109075721596, -6023867709854218337, 1327109805871294746, 1060930625627828434, 9124346196820830883, 96292010807691461, 4087901607081431829, -672819878867951758, -2297217027855016303, 592614684044039871, 3279191285401812188, 3067376627622504330, -6794659831258265902, 5245626213128721258, -2876366842558973932, -7453564120210956426, -614055352552584234"
values_7,12,24,"{5160495141773415204, -7621844990216468430, -3495435559050044552, 4664866030868969302, 5874538949206984573, -1146064707888895011, -4796040958017349226, 1264861411720046240, -9088013553718217285, 4290338988925976319, -7731346588469482940, -376320053574254632"
values_92,30,11,"{3202734467039505321, -6348074664160139616, -4181785563855225158, -7952827973096876540, 656999517925473394, 1412871303284785404, 7421764679949946228, 6757200610014818833, -6491727658295311936, 4561247233585199374, -1417560869978419872, -839554494104895427, 4337751156634934117, -8608952691323398785, -8866948388529428098, -603963213492722547, 7445813920408761677, 8738769011083646553, 4358651449494970179, 8739352035107047588, -459279088950585863, -4420202250632005167, -8220521204131369066, -5267076694866310659, 8637439902607678082, -5802852292769985532, 7451482798543467743, 3040978594526656221, 4692517369541641127, -6609239520751656346"
values_56,30,14,"{2688469985268610872, 1571669068312591536, 353916608101907722, -5853713747314312076, -7919105058431291131, -8714230514192686718, 4042819221323711868, -4354487658936641671, 8747277926126209289, 5125502792001678788, 788096193948573501, -7110275539705925194, 3748335267238719391, 7154735549688285499, 1103828811769910299, 4838712917951950478, 5313606049154831431, -6258477924682427423, 1661005831273105839, -2188983514997599318, -5796189987013827963, 8559221942430477289, 4917112227631466846, 5054236139081940028, -7428139830615871293, 5995797943660476274, 7184283558533091234, 5495365183211275118, 7543511475080962986, 3460651604371408023"
values_47,22,24,"{1329363189506306236, -8979304595750687078, 57896173080839100, -5355967682215451550, -8080383269889124892, 1296351114230716783, -6535732771311669762, -4546906925702783806, -5958292439917748555, -7276977104654404871, 2215003310059154576, -5984217059711627584, -5250461639114000780, -2819513468784220625, -4726971189183284725, 6887565513791484853, -6145914230147649423, -5783520925813388785, -6712409277132404298, 2607751587830870236, -70443741199812195, -6930389689781526761"
values_95,30,11,"{2390475636339164309, -3110684449969922042, 1843560695392054704, -1875105285017171678, -7628424511277007989, 8236201725740850954, 8976254993066543555, -2294503158382000824, -7653860183055699855, 7198035486306862260, -6665416358973441222, -8658638929127081981, -913088400040680607, 7629787545388024674, 6721906847610235261, 4045096005811311303, -6667781779904435767, -4909965266508810860, -5198363511498750814, 6786685330682330558, 6026198840221720579, 8223816118925342065, 8151730175118936287, 4249180385509402486, 3538639635954486162, -5277559560335679532, 247808097214084472, 2758316636878122323, -884468053884393843, 8434305769229557487"
values_98,30,3,"{-4504683307826626183, 7555821966596283871, 8035186998001283296, 1709826646519426356, -6222938512037010904, -5188660401142967524, -3454011400402564525, 5091239001379498412, 5908758673107575005, -8045044206427559195, 1141761994902667682, -2105093056939445787, 2260245630118572882, -327323188987141187, -462556256897733039, 3636002251398121577, -8640685768197778022, -7895086395172899483, -6953033055313505091, -8146543647321733797, 5752798516569366574, -677578744677546446, -70929118255926489, 6352453062427029965, 179287615217478531, -3845288440419700063, -2957278461030663931, 5807585023017153026, 4220849703495907090, 5575911937805700362"
values_8,12,3,"{8210626794727300013, -2449581136957894426, -9077801846496382424, 9109221260098523832, 7223674653079887663, 2340467569028098488, 2077988737744450157, -1765439934851251373, 8506792097266374749, -4640042636030058151, -4070068080393181623, -6647199065347974761"
values_18,31,3,"{142547363589083368, -7789393379740068721, -1256374526131400537, -8699686248392598684, -7663677244088515585, -5766913538925630338, -5008631648168671731, 7997189270596173883, 2260019671175035947, -1768452072840113038, 3747434152016079471, -1091717097326251250, 7278365565676143590, -5899557723423746589, 2562329478679759896, 4563844679675571941, 4016224492786806826, -4836248609713699001, -4299284096867755694, -6319826183966155953, -7558920100489273227, 1557479305604450235, -2637624623490658647, 430313932972676269, -449653380805744870, -2409234142205228958, 5024776546685412950, 8412894898715310674, 725059357863276763, -3157359578130842345, 705206766580878479"
values_28,5,3,"{-889099328466508628, -8334041467139974975, 4420966288394238649, -8381640689973451868, -8348749217182888126"
values_81,25,19,"{446625009597979067, -304218758278578851, 5373609165599710265, -7920754155024855269, 3944705989192240966, -6159725892287733490, 7145674163029553371, -3894340636192822855, -9196001998470467022, -7714413700011253424, 4836514659123395317, -7955443168331353997, 3987196012100804534, -4896861484722418262, -4250877243644874450, -4897770449674256339, 4745691715785713747, -4719474679925139622, 8021275291966428046, -7614503192440570058, 2702746120460367529, -788571398500020831, -4527057058183260346, -4301992885289983283, 5482371861166757346"
values_17,31,24,"{-985830207326827950, 1218441528128325661, -6018994255708798960, 3253699408185253370, 7546260612551245618, -4033655790301257631, 8077840091060848623, -8877459806908126145, -2958046890300953552, -5548041240503599751, 3241762376483491418, 1133533798116463604, 3171283232558058689, -1291077573357869332, -4301944583943851373, -606669091044845232, 5343322547891312795, -2919979228445983172, -7414508240937224242, -7590507984950580609, 1691614822004225567, -7858584361997335990, -5002963073226459134, -5912685499095901931, -7661990238872538004, -6268948238544309687, -6480590956514307095, -2181788994194219313, -8508931909489950744, 8534508909924636342, 4953810817607891270"
values_38,23,3,"{-8650695234327500110, 2297687338038938001, -2212062256743753916, -533011103644413889, -6549579863189368399, -9050827797638601798, -2465605841716390954, 9115572711843738321, 5431879759476265882, -1218070209497480398, -4411943324491115388, -3528998030042103955, -475197044753655689, 8849564961974242940, -2573734646034244746, 8926716223631890458, -6634615506253337799, 4021500124108198972, 4572166489767275771, -637100990315025894, -8090134472725329894, -7082522657857301518, 3094847539237901241"
values_41,22,19,"{-7502578282829897371, -3708751385072046987, 6255563033752054326, -2017693550384831473, -8236121725512165750, 2349631369141333372, 7664882703543651720, -7199361381888030793, 4668285964135240635, -2444156640827604830, 2506161219261388400, 2523335586148348779, -1061606373531559440, 4858548308424941665, -4617354649721501638, -6029912421738606044, -3837011777281821579, 4744231600058808055, -8071961379398700719, 2034037182968634069, 3536874465611507799, 4062524934439454965"
values_73,13,27,"{1068670800999137595, -6511081249617851949, 4182826587373198120, 1149378473937908265, 7358890944869965259, 2791137195887163596, 1243408406782245105, 1234246533612840265, -3471197022105757618, -5474876560429810354, 5144244893400276283, -8132531254635058669, -6600212848435020673"
values_66,21,14,"{5705050428965679618, -310948421184340404, 4286507830261855983, 3663986722595867446, -3159535242194523738, -2926450592892780567, 909397895007732321, -5746568315913629813, -4362789671269533780, 6838342521858340756, -5515060403276454382, 1981293273249948120, -7434516632111077837, -268306348683512308, -1587289359840090821, 9143006582942892067, -1004940586294880037, -3142525091476934431, -1597153004063267170, -4513432170767749319, -4402851682758211777"
values_58,30,3,"{-7352498193436077764, 7591311655210730151, 842532497169311780, -6708108812245618743, 441775207543418985, -4080756700641271784, 8908774813197181601, 5748473970882132800, 7462761633309254893, -938781229987516933, -3779303415284991099, 3462136985465952087, 9020240732900446072, 3166676844801058685, -3276167125552019575, 240013158431820239, 2661331329064368567, 6668871730900428680, -1719669760974048711, -5134189777057035030, 7595823650832799594, -6758199706224452298, 2756837488836276608, -4523309194673115269, 61177667029382768, -7004905625370848158, 3377638906625618073, 6182932437990787241, 6100664041435928825, -3489526529269223946"
values_70,13,29,"{53680739143399567, -6877293115954275695, -7884054453058602844, -8856676754307784078, -1492404507305030848, 3374780924359116570, -8850989776973572629, -2841985530255350992, -7291529454911691103, 7070743175456264635, -3993396977665850101, 5911827627052216512, 8724856163519754488"
values_46,22,14,"{2982004735408821889, -2708306361115010764, -5673547880448649274, -7370314779979578722, -3784975161930249994, -105334701492009555, 8285757958578774611, -4587575591417778998, 8799024951780035688, 769321637484162436, -7820685711679646051, 4529979134925408261, 696894015691490468, 1966275599644460625, -2841789091964600819, -7446278973238072942, -7224433214864896625, 346357503901279913, 6210843696098479196, -228023279619400884, -9122528237824485920, 523712651141440014"
values_11,31,19,"{-3193255617773697967, 4324279633229962734, 3218302798862903252, 8206847934432654559, 8134491894589778933, 1072598227558008390, -1495602412545694462, -681133485397443122, 2863397391420754551, -3867233013135665359, -5570292016337368881, 8904836956088273560, -7539432686844842517, 1497054239776568154, 1408797400092756648, 4745342391078629474, 2724935485992386131, -1865733035748333695, -5923753407359191631, 7160916580563414790, -1488881124926933924, 189001245801794325, 6935088946879982000, -1885017309589462622, -2835149851258911813, -3487713207466531309, 5286450991848240679, -5702189857089854341, 1593902332101509251, -5345231400789310734, 3600188244679961827"
values_33,23,27,"{-9146042994334347331, 5588825697403829490, -2912618611889704969, -7634579167922314282, 688502310408659615, 4829166344009159387, 8101776312997158234, 7728361910929050742, -4926805951972539166, 9090784706395575499, -8400124314528056254, -7289270912627185188, 8827926105618827143, -150671427097367408, 1876946867441973083, 334379784274040608, -3824466819911243431, -8618500697270701984, -4863879626861526375, 6267843133868906377, -5359797963302227293, 4792556987272657643, 5404074935443554750"
values_72,13,11,"{5571542604349417566, -3534610866090584261, 7579054446743396557, -2849346582495495395, -6247913081556532100, -1688772279677730407, -7115300907354510160, 5469892305321845101, -110545407373150246, -3013987677622076630, -3406591900488994341, -8029594509561589254, -879292389037567869"
values_6,12,14,"{6104715103925676515, 523385301836491545, -6488060253790005160, -8093971490208889724, 388627877460636466, -5885733016695011800, -558295051040802616, 2412577075560186182, 6096060369715371484, -1181990256516573761, 6736883015781490258, -682451308407776976"
values_10,31,29,"{1813186622557007756, -6396059991032922804, -3000972595004861426, -848356347042424500, -1680770258374867691, -6385196891158946275, -1988689885482517342, 8311012552735106405, -9215947476254512797, 2193393713688871125, 2147716642690777693, 3741798463870544115, 6458087058261609414, 3033459788291090904, 2993910626115076637, 223351708918526629, 1764992384409910084, -1443846816159258512, -3547639366072994085, -5997311528173761356, -3727570013893166838, -5957051483994694847, 6033390257655289662, -1270227829688280298, -3036172033179792670, 3603925822557795750, -403437277274591375, -1133220878335764976, 2157239415487083998, 8449960425918580657, -4006257769214603375"
values_27,5,24,"{5703385412281916955, -706867294718422781, 6188183947543976462, 1117829109735008717, 6468501600209648264"
values_24,5,17,"{-5218629675106390997, -1342828416797072090, 1487174690441107858, 1236642552252268761, 2028261492046700169"
values_3,12,27,"{-5233173580827984654, 5773474483315176674, 1420729573338096058, 8816926277639006461, 3858395997686268878, -7462659540001439254, 1597519166337699964, -6088147610788652220, -962798622634803089, 6720513929496529355, 4136448760882914850, 5849051321147298519"
values_69,21,3,"{1983632313685561758, 8135735616523140716, 3209488163892203083, 2141796432743061400, 8700538248932292689, 7746270050888978731, -7642365536411360156, 6031371238675807825, -7237401124189483553, 651324921473040260, 7557089713393387342, 6935367615269792027, 2783085396038724672, -3743082716946774836, 4229995522614718634, 4811394660163244534, -1446534842042159094, -690390232899669977, 6685500762275834472, 6000942623646977914, -854608033370686525"
values_36,23,14,"{-6975320484139417513, -2881210974805125428, -456521456934351470, -5144435791135138756, -4271176911319920217, 2515998419101884973, -7103756262219094210, 7974848594975270547, -3036985560759755772, 3393563044212899698, 8307755246121652651, 5736866449288758268, -5767387018313085549, 6688344343848413208, -5881135036883497475, 1035112036764956906, 392578857374428265, 5672497601681474889, 8485172515739225104, -2546108927603600187, 1272036895375949032, -2061881501178255174, 1259604723657666927"
values_21,5,19,"{4029873360759981033, 9007721656514372862, -3476561926731928765, -4569994618394743415, -2097825227290173382"
values_5,12,11,"{-8256147168433937857, -7109826228132333789, -5216335810236533122, 3284565641392359113, -572174648702392820, 6260326798677670787, -2661539458622022184, 1598965420145207192, -7886088736631916193, -3179704947316949422, -7176959680282077156, -9113002502608992133"
values_49,22,3,"{5450932226835935034, 667598339957361260, -7479953630217834865, 9092163560273533392, 1384366160914618946, 5672998593664642540, -8309075440284356381, 1800018413621319786, 6245525611998931157, -3035891143844930248, -2254888431126981240, 5366707223391090483, 852314121982810169, -5173371779101815389, -6768053503442013724, 5671906597497546904, -1068357257667869381, -264261739876454520, -5361433064614148710, -6374313763138997980, -962051405926827312, 1500591312793571983"
values_1,12,19,"{-491365374780560757, 751304325355654701, 3084282948754551011, 7326387006310476622, -3242486279289717072, -6773748963124092632, 611316407228134314, 6105284386808676096, -5219366074333983105, 3732554274880944590, -6564804453349086237, 2833304850941693888"
values_2,12,11,"{3880260947949914510, -3223485982968463852, 4081143215028937204, 8533983819555723421, -842781706455411813, -4978534473768491014, -8705119649580251703, -8456471242357534175, 8745837277181203315, 6422416126523692502, -4620835193207474713, -2680202004864278979"
values_13,31,27,"{6711111937041833768, -5347369991354121144, 2065617004410353147, 9141927374195478425, -4463655783910297472, -7247371996167549362, -8626136265700536412, -1894248414810317785, 8815736602566537802, 4767317498622273092, 9198647771435218313, 302309184571677400, -7640487385953052990, 7687637341205259980, -8741040958771493637, 9086810146683434522, 5396526608477743274, 2881697799688661929, -2539723546121785120, 8559473156036675417, -4373331544575369602, -3619531759440479292, -6484011348308812883, -7406850226421848674, 1523635703057822241, -1862213604494619354, 6978951954689794261, -5159418145750218824, -8052526461681232378, 8149721625959538973, -5677717805549792022"
values_32,23,11,"{9015939619346667209, -4205754327750997710, 3184079347847961388, 3235320712082485223, -7816160213092170753, -881812156268680000, -8834885847047676205, 7503099695499432542, -4844861248349069395, 1194329579221685859, 1179546231490209772, 5558911389049785067, 5754480516415268385, -713496348898805401, -3762426619163046576, 4592954919605689962, -6698649268924668740, -5191225685599814812, -3540502492570042489, 4301083575285657679, 6596916021798190786, 8975593926455214240, -982212055627183276"
