inputName,size,a[size]
values_50,2,"{-83647379910073078, -2174005565354125247"
values_83,25,"{539782408275304169, 3610746622618220301, 8309038558966535831, -5564162619389232598, 5386283835335138738, -7137894341171017070, -5712685311933274087, -2238159007583222144, -2192282457912576536, -4464693857172005583, -4363427642318670666, -7891329160254091966, -380698087803346674, -8722175508004985028, -9090744602103914393, -120548876270968350, -23283884052705055, 4919381613619648016, -1241688278363371770, -8509022077220122938, -1790190485731524637, -1851592723079372011, -5830774211409084279, -6660387211694468554, -2509807299143009105"
values_67,14,"{-5436198376538145997, 5278974603577275919, 1696932067444947675, 399708934956199172, 6183207753712154526, -6367518072215280993, 2292819148608779029, -8297115362837527218, -1529332996698623054, -6861154535869012235, -6378795461192785244, -7048728748827278640, 6436087031624403031, -841711729227638613"
values_86,18,"{5736749082185748937, 3772217324677087679, -7579732389033782970, 2827489077333094336, -586644631034385884, -4629740168011545359, -5306596578576312564, -5411758442989287269, 8481932484172274020, 4902067594182992234, 943120779316777335, -3806051827753981081, 6635335018805694298, -5850066565694761678, -416909888230213706, -2634179023950205245, 387640440994501683, -4370084463690135067"
values_23,11,"{570046999802900250, 3804895812002418807, -2630469265350978754, -7676279502331912273, 4564443799237287625, 6929829860838260576, 8518341561787034263, 562871101872967745, -9206883851668173253, 1515402363771177848, 2835189872168114399"
values_64,32,"{-1969427678057552706, -7953247513448637823, 3732357016902705155, -3582960460581238074, 3355740577292451832, -30891737827126102, -6324709777082685009, 263863268056555804, -5072942495869052054, 6095365479496787861, -4038500370374559064, 4956654896255276611, -5845798432687659255, 644898932618279906, -844764510133599663, 1804293985645838471, -7907419927295073605, -2433865167018639470, -2837394902188966714, -5972450985881881423, 5342485769423082633, -8835502073039097839, -6508282812715804113, 1758268728527760008, -4199317487191867795, 6954963587352945857, -479565646384466548, 2571955963618373356, -5533939973655912761, -4860691394503023878, 5365692606323301520, 1789104504732828001"
values_44,25,"{4719966074543891198, -9058490016578365344, 2321462815489497650, -5243632385825639928, 7786853403766084802, 5905396428679990023, 3292273396264319998, 8735379334503149398, -1953902021714777002, -3974014094486843615, 7498171789853394331, -2377420674752901309, -9193585911120665338, -3685690681781495059, -5752167106416595360, -9163933561162335691, 4297058889404792986, -7983183118072278824, 4866488275207380361, 7539909017957690539, -4734153442602888578, 617702223330387388, 2679823430851796704, 8672046921882889853, 6984121889018439195"
values_71,5,"{-7276901988682203005, -1800872618749464204, -2251901344382906565, -224761815462314365, 317274173815614214"
values_93,13,"{-7658115287213496655, 4457686386073613047, 6497243004967522249, 7798890191375644199, 6106256009754501477, -5011284033570275898, -1770909608357718332, -147479092665908205, 2404350960920894997, -6951143297585321160, -1958984874634425322, -8784356139367714143, 2534682205908333108"
values_88,30,"{3057805245343629308, 8154357869798173869, 1504227399690078570, -1356654553229887542, -349310391404115794, -6030743635196151565, -3320395627026897390, -5651989356879983384, -8792091936143305103, -2853456848682741312, 5782773118428156033, -1003382484022345733, -5063839743481831181, 121830082761113876, -3765431610122999934, -8014824499370739969, 4778393678220157895, 6869230370665859121, -2998139128253836225, -1052605838165838805, -4955097068158043732, -3271851448183119264, 8297568846210433927, 5661308113984433504, -7591376849390405477, 4454797917825532826, 763089134867142205, 5077045970282484239, -1502936324874345705, 4829818204908021836"
values_26,14,"{8354846601626094818, -5459063469776353178, -7763980283861717642, -6835031022997789858, 8005823020068302276, 7015853642732205267, 8768291917675875152, 6853611470341102914, -207985260359015421, 7746298349099681467, 7909125437165957647, 8370939825314177112, 1751413241884886578, 4458915894497772405"
values_59,9,"{6871724741117966915, 2762771823697340582, -1843792822118782013, -1302819189974096928, 1255598646961037553, 7895834820409566366, -6809933009830601451, -3458581916634854245, -2424242382971950631"
values_57,22,"{141314437129445112, 5013510420833969116, -1649875618148657601, -1668147302461651107, 6142418287622525630, 6722466314591445307, 8468652355372810399, -3906604663705585890, -8234796882251757344, -7655235046903936864, -3604859967880926663, -6795646550273416566, -3767577599558257863, -4708519690893539520, -5588562256477589842, -9400620062859261, -1755580952739378031, 5429162070557593830, -6113509974906526419, -3721964826890915033, 8190663835264883857, -6715014790833980023"
values_82,7,"{-6667795963444034615, 1445825505863204906, -5052253936347498263, -5377703406419478384, -8295699426121350392, 7164890548036911082, 7850772282827091220"
values_75,4,"{831290691991856358, 1185446724598960359, -8849825531006754812, -6935430853516862935"
values_51,32,"{-4302574669261810708, -1023527984559152613, -2827723005739251546, -5507221666882630249, -155814729191410238, -5038860848093908231, 926245772303593103, 3337524704386116731, 6480427836980580286, -6029045973893220461, -4719628105416619572, 3398553425666719891, -6151706094729158844, 8573293365875610825, 4271082514828089577, -7189691196044785687, 2192173999105506496, 2050327135778176361, 1039426328328108630, 3898448087640982444, -6030674063056851285, 7573637347682212140, -9117766546509157489, -6177888843081110993, 6441146376775948420, 1581145167825014751, 8577571646214931751, -3678923636510324113, -8358770982356199890, -1302668506359791015, -9027551464003804845, 6009821656464664665"
values_7,12,"{-3180897644966469275, -2145864563548920680, 2144733396871174447, -1370234590070737477, 5311375834735198000, 892230492898008990, 5086596687311589437, -2863483307253753250, 4590708317799316919, -7842936050929417544, 2794759933853177562, 8958645117530167311"
values_92,21,"{-8478678932848793788, 5022257428476024273, -1770178748232438272, 2614169362513422419, -2010412113380512909, 3255422883808382437, 5662546265047676377, -5073641803599732132, 6400518398219822042, 4158826743931495276, 1017537857961515806, -8953368042710254823, -7363095264525961070, 4346162461520649041, 1082177708834228449, -48073715858126828, -2588900915353012979, 5410665522633607343, 5173183762552914489, -4724156441041323316, -85423627364110130"
values_56,32,"{5827251213776390695, 4413998924993528974, 400962916254873696, 8213986875446188413, 4255039714193188392, -6919358936100522117, 4811213657464395802, -7468540824459813440, 8557111679758634374, 7961466967745839477, -8061742703400112486, 3398078934764783452, -8727062788926135534, -837703722930841727, -8573160085679124218, -1627660856978450732, 4741090837567964691, -6093189055108725956, -5903132356118472389, -3636491699205032445, -366973527346270622, -5611417400333081209, -961076885844784359, -8253825375851294576, -2960150572634447591, -8126619756665398098, 3094588160824510850, 8670146624266925239, 1119730680912474648, -8466230137070475427, -6092538202161901290, 6916774397999469659"
values_47,31,"{-7290247157252246834, 7080049991225995835, -6659582443729472, 5398588099752023171, -989643494010506191, 3009015055702000801, 1558823875006098779, -8677640312871658851, -3945687038755108935, -5472382474521075670, 1406076047984065095, 26003918087708539, -4884759545842165846, 7468432511294302008, 2026114725956105852, 2197068122505342255, -2976999572649727170, -3550734100232162995, 5440493422975188257, 395107515550965819, 4199401445263631136, 1795281130425759857, -6035929063018523986, 8747257986974077380, -3860411827321144818, 1169107235704962946, -4867296866468795943, 4751907701557383273, -4447697634777789730, -1480218445688685374, 2251078538285400860"
values_95,16,"{8198495750716685625, -8680040113037963619, 6833659360041022254, -5747960041565269851, -3104039185571615676, -4660368512360579183, 2183485249498525205, 6216250826295294825, 5806793767240573653, -7488499562094073974, 346994351996736156, -1571758333115566447, -2487095124525222066, -8513425319265342135, 7261225621494116345, 7953920934218540964"
values_98,15,"{8400675330523264059, -2332911529952291311, -4054349785881050635, -1708880515036001826, -1142433434356584220, -7552253649890989133, 6467315528399300, -6095013758334871177, 7054830705085174106, 5305996001437558994, -5930000703525994734, 7335296908689612673, -2432406729590631599, -5069413692065438569, 2210946327309655080"
values_8,12,"{-8607496347796737857, -6673698854706490980, -6203864470940667801, 1026561622495280288, -7445220021886640251, 2211231220774328097, 132017145606550418, 6186538918010216541, 7544156954549923302, -471843123935923608, 7277493825879821620, -2793975916928013543"
values_18,11,"{4496206297910761626, 539723280649371370, 3929724442314065501, 2840774807940605429, -8076985346137576826, -6093528252399300696, -5503389956440411630, 8540446971461516309, 76315870153236938, 7490839969612879408, 4422392736486844760"
values_28,14,"{-3744257303816999714, 5659341363582806864, -4097132855762440656, 4727213331965072232, 9080382270848014609, 6957472795869005831, -8119175589250710518, -4237313666900157113, 1105619982913099140, 5440877875267431439, -996775026988064535, 796679684949043054, 3171997099423238161, -6202793309887850669"
values_81,9,"{-2436603485816525212, 3963652331702919114, -2519398741445166557, 6942909394951988116, 6768779958972868611, -3126320140154340182, -9086330767356303220, 4878562168936429051, -496378108298918926"
values_17,11,"{5111495457815431111, 5151762869600820066, 7057730440558855531, -205940618331219540, -6839764225416627832, 2845071243648295163, -8171476055661735437, -6166299074995404583, -2119500389692518742, -1880841509341147554, 5670590681017760581"
values_38,21,"{-4176593586414476961, 140273911266640994, 8894549012452880873, -5128474169502738446, -7991637599831953229, 661949638789654582, -1410519633202386733, -6515991992889241407, 7536495740126503777, -7502235975756576121, -7416212729156545603, 5905227497522767625, -5846550204929132642, -1155629916195756331, -8091228608352662425, 4015414057314971816, -1507703595970027301, 3652637644387056049, 2970905211990559446, -7014846653995671519, -8205483058879730005"
values_41,4,"{-6127440768160600544, 1783857029311292778, 5068345094947934588, 1774298596460926821"
values_73,11,"{5120159245449832538, -3560235961630955033, -8862695941420306429, -1055018170961477846, 1912173835093259044, -6029821822434642286, 1114115418441461872, 2742128155329259433, 1424230270443230902, -412622831836445496, -5418628624259750887"
values_66,8,"{6955171922077809752, 5496803045437754422, 7951394872019475717, 1227882114831427370, -8348314733290915102, -6998614735375775204, -1533387687470823409, 6422024372705301642"
values_58,5,"{-8302078749193942668, -3308168839814857187, 8057190205010940475, -5771105216376841778, 2847718330300104256"
values_70,14,"{6061917108596395634, 8954586994203004164, 3317729359949234923, -260009779713196698, -1863384162811307032, -7649568752920726019, 6405867493154965625, -2301613678477264684, -3121650824846728327, -4945354429171872651, 557150345489440825, 3257039079327361887, -6751677782877540274, 2593616825460610374"
values_46,29,"{-5534323801676553534, -4773161498403763928, -5884444852288625346, -5082293633068486080, -6423929037045564326, 6484780608273341623, -1880465947084678386, -281338741865827887, -1158180045827847605, -5177490797337409427, -7608791555624236161, 3936746782486511174, 3135721040812736869, 5810957140357302918, -4880045414024944286, 4200215489791349009, -4719404403390127614, 2264632364685962083, 5042486858588200672, 5369751662213263059, -4634426144154799124, 6043184254943657511, -8790312839397904967, -1488093242520446654, -1480878420968609183, -8629112942313107587, 8370952456967869320, -2234490872846671023, 8829908012510901878"
values_11,16,"{-7448405187583036039, 2535245635357362500, -6392794256722935757, -2873392679079967285, -8722369052728861392, -7907961547615650282, -2317773943820931679, 4562059693717983597, -6415295578393280770, -6353641842690245007, 1726377629139764009, -58760123499085333, -5125452267692489145, -8835146500817861874, 5458265624654619135, -5131740952881398067"
values_33,15,"{-2926998371284903560, 4859251305636373997, -3914068182872000785, -2310175500594781534, -6685010485551793848, 1581743379072252881, 7357109822228551494, 1248959817627347656, 6119146919657912683, 6753941722687837025, 9002970105062141307, -6239955685898300820, -7893714168538553454, 7256402218688054062, -7204568432823597738"
values_72,27,"{-8219525939573382929, -8304064259266875102, -6455514278851042196, 2026723802856856872, -6925785038218557276, -7727464697484664902, -8779308160962883317, 6441251515562346345, -7387175439734635398, 694530876832418538, 3924284323960188794, 1529375775247661513, -6605138390146191942, -1904264520262995103, 3583702300220834863, 4125303904360439884, 6713457057296666911, -1227672506087377740, 4897551878351069052, -37162263161914320, -157539347377965914, 5571026820449866767, -3739881522934905419, 1091531990107600010, -7613231917588508921, 5706476845818007694, -8901741316178810392"
values_6,11,"{-3080238295151777569, 1628848531750934140, -7982382107571259301, -3369858182658086570, 7611301822845990315, 6192900217076333806, -5726546643635380574, -3690024009619215509, -8728578335606233651, -6989086717999966377, -3224914320435278585"
values_10,5,"{-4364328308078516393, -758633291692045062, 5004806373673654768, 73616948136840205, -941421950507723310"
values_27,18,"{-4268940159960377116, 1846941485830147642, -1425594074501197258, -7058873636378492786, -3456788438536862755, -1973644467296082, 7325640058954793948, 8821598663649078978, -7201466201556909900, 3116352427978760646, -6700859489313498957, -7903477189346693740, -7011413298638120304, 246828985070613906, -7438060376196928649, 7701480198536567307, 2574090265933927101, 4659137957460449128"
values_24,29,"{-3547108104498142800, 7166881855642226086, 2728099449664295161, 8752522029958564061, -2093709597046520686, -3539952606851969500, 3976446151845920978, -6294415928427620357, -1461138388216932575, 4421265436693649414, 3859975246472232489, -408124839847740062, -4146391628004297923, 579681317726930350, -8875999696489297588, 4969826941010122225, -6194392632167813970, -4960968997579829519, -3705371430283525718, 1848473674428512062, 5152245275720660507, 1928066837122930991, 5929332090539577020, 4002991554174830886, -5975936826731633239, -6531343390190925032, -2342589422183373611, -8355851186396339077, 5724367760897256998"
values_3,13,"{7445956406684013027, 1209319848416586922, -932025785242102708, -4737863886054053603, -102220104374509300, -3027950707801040743, -3656910829090775260, 2762928488842052046, 214939353871002774, 4814295175476829104, 4695626853051628371, 1121109770213812669, 2620240571398898037"
values_69,13,"{2521573553378773049, -8587433561184130356, 844436437794718555, -5487221819266598997, -2965125387983305828, -6221530040148945572, -680024641926280778, -5300298958696165934, -2427312250173358893, -6167402930047322374, 8069126455197282876, 3764737650293647105, 7273816107426365834"
values_36,23,"{2224243379267583426, -6316591859454303190, 8595793943384016568, -5979527519807455623, 490246088913766937, 6832067169734604728, 3344616006939480848, -8867290918541107769, -5799542820795801064, 2343878300042470528, -1479676804933497036, 7737314843400000921, -2097298228501814072, -1403485256453704463, -2490626754664540469, -6992903232068444896, 2314680915119400624, -7500619285566672030, -7976481533528778525, 2126015005548951186, 4989803099783513722, -4479615203785101324, -2169640797874307678"
values_21,19,"{-8714089865672880602, -8961802440938063694, -2477415752808520048, 837003548585370664, -289526481153897724, 4731432108300408155, 3821109064944869425, 3733319104058968711, -1245771783902480012, -393574001185782732, -729825178262783797, 4775453448402582454, 1080732635813681911, -8804535278418377578, 7062993702172290467, 191604542027924670, 3270483885796616971, 3688731704283873520, -6647107669696626344"
values_5,19,"{-3984293672818984311, -9105201259010979147, 2945783018201662838, 8573930170814889712, -3793903872642142759, -1834286579234748944, -3826951422884314737, -2571625401432203567, -1312701700855564325, 6296316746932746049, 33372758815512000, 5410474593511260309, 1722092296036666601, 1328081272648139451, -8068277056316498642, -5164103877708705661, -6406722641254976841, -4977264666523352640, -6686629981069286569"
values_49,12,"{-7127183973577513193, 273112561917788157, -7650144522368568011, 3967594225610839566, 1086989423232133771, 8238468928586298635, -574032139580325397, 7697398892921107120, 4587822136588775369, -1171916733193709179, -7945409627419692762, 3243573981775722923"
values_1,14,"{-6826712120073155560, 390637850541239947, -1713965937793935167, 4969908273123680649, -5191917762619032898, -6491165988947024596, 552226237249128805, -8597510117146349399, 2657395563171936745, 6189650896125140987, 292879625030435595, -3876538960336619209, -4323057438840499746, 899408202621910528"
values_2,25,"{-1612759760046850360, 3463273410297601122, 3102069903851808649, -8480301987239550763, 4720424710499123644, -2625283951597082185, -4260181874536171604, -6104149330371389835, 8350325619396783579, 6173852690321535143, 6295580514068480534, 7350962921039279199, -9190691914386510583, -6443772964111200867, -5347630251052920218, 8477754130356188046, -6659151486663834800, -9191496856755166046, -202725636673356285, 5965236233177328972, -8538918062701095291, -2907261937649984776, -8412076112029447227, -285229575479397440, -6167908048095865596"
values_13,20,"{-2605354015133713662, -3502078747288845833, -3359827062142138308, -7567391129717754642, 8652835610320040619, 5254350837312012706, -5685615288080110315, 7441252085762028126, 1667020067792463192, 5301658256664101171, 5619244650403350519, 1847127232591326762, 3195315476504999571, -7485804405702191040, 1292298580852146374, 2121703504621356963, -1533532733933949140, 6822518983419982194, -1513333661339084806, 8583642966455229189"
values_32,2,"{-7933676912305688490, -4393223672727182066"
values_39,13,"{-2784813432959415695, -8977831632670383044, -9052988406643350950, 1280286688168578686, -6413761061167786233, 8740975659119250898, 2525225806965056578, 2078070296434599109, 1860562111243723327, -8077254880707699852, 8215821659884063509, 467757303990657257, -4140117029625226110"
values_4,13,"{-904906094418559169, 6977451539963717915, -1470461453955860743, -6140996997208669367, -3939469289396746940, 33246587247071673, 4154189771439332281, 4204309061861528243, -8924283955816670950, -3384241203023181197, 2417678704059815109, 6937880574914074174, 24993725626877301"
values_65,18,"{-3725471106598230801, 2144486861420305041, -6603184032844058685, 8409567035403318138, 6050503433018170959, 4741285580111018696, -8556156071709476684, 571763119699503903, 7449598585267794037, 7651698259605065684, -2780861939648860915, 1170059178408206552, -2166377697089267125, 8554774661514527257, 8990982488710935850, 5326457936638135119, 7186854452135033147, 2870487220254272483"
values_85,29,"{6175984606485664190, -7650516297554127822, 8110774238297350235, -6614844659474009508, 1190498515104500057, -2351036379236196392, 3626663228583781685, -5573113410135091500, 7081387481352172499, -6499780933267707282, -1404925813325599476, 7601319605369717837, 6528973078313390005, 8613856244292596576, 4155632667195050430, 3488823083624610878, 7839436975105204071, -1506756045364745295, -7888666832389864161, -3857348840329501442, 3584702185874010420, -890879798301570028, -3174788286932337519, 191744628399686501, -8416464366698723745, -1519825622733078588, 7043515998373489331, 1573345286747023626, 3265052466597869591"
values_62,15,"{7830784970418791916, 1713049478333800791, -4327898050105747443, 5537589094834604515, 6628328850642794834, -8707266953336264822, 8967095231355638149, 6346469476844450235, -1700625380216803189, 8738188563855211643, -1722243427814568940, 3770026140887883284, -6495326978985514847, -4299944043358236857, 8586163905143257711"
values_91,31,"{-4027900518609093612, -3881622207276882471, 7961328273781785699, 5780228463461010924, 213316053558712447, -8984562076484890285, -1210682247338604850, 7962164679822581180, 6360057689345443590, -3493495440546709355, -6230439550515086713, 4689000186255582867, -4487476777752058454, -4813317069094275772, -3181540284273315760, 4994903296023120963, 315068498902201190, 5746539341803528536, -7164907704647182386, -142050389383352855, 3214644435706896568, -8477114676373293621, 5935678272455742488, -2536282223543291133, -6405942058694454824, -6053177850487215661, -1462846449138402427, -249503264850419854, -6196948396791091932, 7454343689822112859, -8394490022978692553"
values_25,5,"{6708220944982007342, 5303434932698144380, -5347402007940867666, 2747412049308118911, -121413974909448705"
values_63,27,"{4558041167657782304, 8259984872263068716, 1605234688553045076, 2278054510573104917, 1777734454203793429, -9119298333256821321, -8822721179632566882, 8579290873173511787, 4979745561074036446, -9001462113442588667, -470350398542172124, -3437254417337531893, -102487515432536671, 317162102591256717, 1582565663450153057, -3638609190898370130, -2804372238457837935, -2423483975688749260, 263795736992104784, 3181684317444035177, 5353066892149030797, -5099306452790263569, 2476268058596970166, 2502305376479302549, 7718229160375308542, 1083966265313585283, 2131356611160666862"
values_12,4,"{-2831319151107739011, 4636995130176215140, 294672238594730637, -3494893406830765744"
values_79,31,"{-3764125019744395125, -5777743482512582998, 4554586505907732662, 5004604790097541417, -1628878529199022138, 4041764749417854825, -170776109017008517, -5115928178667791062, 2800939873167730419, 3470592410633069517, 5958655998623037204, 3466444680036781134, 2297533692959570497, 1002957243764165406, 4936382773000646139, 6807598633136372049, 7196743366108469194, 2891041903183888318, -7488251228465304320, 8467849915845549029, -2218359696391568573, 23446169250072255, 1282330326284316596, -3296090398567401360, 6678678657903241464, -6902091901344147065, -4314000576552010105, 6521316844076396923, -1314244221039896607, -4994590568461906188, -3628858728808784486"
values_54,27,"{-1851246776863003096, -1274331539012939232, 5505000338671861066, 6552821774679752987, -2193222351556129540, 7127797065429998482, -3818374390585119596, 5196510486366921208, 8458354538461124424, 2468181859017397879, -1956664737409584471, -4773727451616415789, 3106021985855899693, 6392541697341560877, -7161503577932918809, 1432672191618975235, -9013025399515970252, 6775439486100040560, -3180456618576649453, -900280763173024635, -3336467106798135727, -4341258990393235520, -6788768699499300014, -8481651764393031260, -3118368772690335247, -4342189004756260417, -5163358591947460590"
values_9,3,"{-7225880567716184358, 3790201097449433499, -6057745390658617448"
values_74,7,"{5809354107547444029, -4288083929761139286, -8790587894153351783, -3012645343818257985, 6157195774893603644, 4423773229010225089, -2975225476443232329"
values_22,14,"{-3147443724395595311, 4574115005030183345, 5113269637597885005, 2474279645105701823, -8012815035411911047, 1689983762192849404, 3725034228400488892, -4960860789049076469, -7827073392866403372, -733592617213862748, -2716035317574260704, -4262076692343637205, -8453905703954843879, -1045476577756366337"
values_89,20,"{-6068836785954953775, -7678252970083618765, 5491718210899880091, 7258275092543984759, 9131513501008613583, -4710873215924046459, 3341061970312285824, 2828875147703225260, -7380634161045142911, 1608856860907712568, -5052637527342643762, 1445019746621961816, 2169719601953143751, -5289264309318786414, -3362748377157360479, -7534067572681000639, 3420452103012088141, -8929450062766613579, 3312128182161687089, -8260223225825667336"
values_48,23,"{-7399580609510992920, -4534797695493313116, 5770747742740057020, 2795461191101482953, -7468621229103312673, 3721801634742160574, -7554958154726349618, -5700811935930823811, -4165947330358440868, -8248772012295823898, -8422444225754630571, -7508257501435522653, -1743317676394914090, -5091750317335305572, -6814340412559569726, -1159328405740076494, -7753719828556615175, -7595142394637341257, 968592548780327243, 7069847607920543481, -1712270161439372904, -2697584457806340311, 729433620893032654"
values_99,6,"{4978550423874720491, -1689221459412379622, -5766137448759035660, -2630646582252487963, -3078945979247814, 6463109154461484209"
values_60,11,"{-6341399176224751903, -2482651133065984591, -8379868632478222329, 5407405890763565632, -7395948504942994366, 2264279131969267058, 6403092894318768617, -7253485489642744826, -2979300420891286893, 3127401140283603539, 5591577956763236004"
values_34,8,"{-4397006412417824405, 1150031544707005759, -1539812733508372807, 4956137498981486566, 4810090971792371264, 3456393529376079750, -4485858640402569853, -4138214773589776189"
values_31,10,"{1352596950076475934, 9182482047114296656, 4127995207986498710, -2883471018117743876, 8912632185618971726, -1614008604972432878, -1348122696433218334, -8246829828078267133, -909309834860249481, -8810818234204161433"
values_37,13,"{2765949943467928583, -2570106756257170084, 4530727156986028462, -6819536957461342986, -6998220555099697306, -3166197026421905883, 4355030818383466365, -5997668137907310934, 7085972943652770415, -8551684080930392315, -1391757311374731104, 40642946223866285, 8112602233374690227"
values_76,16,"{6014963593644421438, 8988175533684152741, 5119135159601101331, 313853318477525434, 8074264925077892568, 1666483581890039257, -1578895077347212122, 5961877946538737248, -2301947933802795921, -8216248047280874767, 1658029857509029135, -432219730792813154, 4789791712860105032, 4746726331826824148, -4942244969435941594, -6206624067301454320"
values_19,14,"{6803492803990925690, -3604462369903065513, 2650134624736315839, -5017604747285503044, 5962277814036382147, 6851238120264081665, 7214964492932298425, -7802681476713399165, -7120088604913522137, 7862793251146665533, -6151329161192346707, -1502113970471553966, -6699985581322553834, 8296213020525564196"
values_45,30,"{-1428163468351125083, -6072912941139926641, -1135244150798711098, 4607315900492957349, 7572787378157345848, -5229258673370248225, 3873974506725094982, 8225960508282734549, 4772438431141080828, -2867785366276241236, -2771436745668987433, 3078968291119485840, 4166904792121360868, -2302455581555521245, 2039937939489121629, -7003881187715022545, 7164321778365981459, -6484415257301859436, -6281173676662836794, -987818996143763096, 8799150852100763720, 2692461070605193509, -2363046287195854093, -7947820057899871584, 3873940090739154903, 2919918301438577078, -5523442475167402955, 2331499822747210730, -8706481414462381908, 8526829949986067492"
values_68,19,"{-1725743247256091466, 9144630948411898755, 8654463623408250711, 8661288221502214812, -3737725787189556432, -8105158861074953256, 7423337188334040301, 1436453778425629832, -3299571650874531285, 4710415366711243169, 3762997808862590765, -476887932880972707, -404483254246954964, 7350040845577582905, -74066989154584257, 501915139700074232, -5861280354955287032, 3677588255377606456, 6209599050318185451"
