inputName,size,arr[size]
values_53,12,"{5748437090886136818, -5885338201975575380, -2197733539735077024, 8279537707734146534, 3403360231103566562, 5307268200107408861, -2756555336593143043, 3169171033059806328, 2655017182877469902, -5145705860026634344, 9154753539944128340, 8491651964518204901"
values_43,25,"{1766639231286161288, -4269951448524124625, -6163396407233411431, -5417102281187874026, 1865684917033352546, 3283665883734611428, 6011533522635245269, 8114050923160644685, 3375299889643703937, -4227536508787425683, 6501025881173676692, -9091248940912706883, -1321011349437923380, 8653354605897125147, -1512357375841553692, -2158217384022576078, -8830669176356756093, -6076687245549599851, 5066838127278879848, -2224328331219712760, 6820799568413069630, -3683100769932139784, 5124271232944638687, 6832961618789825065, 4657998142161243015"
values_42,4,"{7894189568667341128, -1365273549800738573, 7008478222370763367, -3771821244732670567"
values_0,19,"{-5093392904889552207, 759148818760427817, 3776234641725137605, -9095065404345847596, 6314192868468291776, -65301793199049773, 8446846604425620968, -6074807665114085022, 6336379036290919840, -5095942880505482583, 4378108862682291683, 1488153971654536439, 8170396655131007382, 900282414493056637, -2402453447208946376, 437745923572490804, 4199736155050213865, -9106611551986192701, 5031690117075929717"
values_61,12,"{9057387572700497186, 3301260485775499312, 8663253974187228031, -1815406491631747083, -207816694590636200, 6888599631286839557, -1901688411919329744, -8786227456898152567, -6417203932346021240, 3925139020973132851, -3647676261290134389, -4159923993678741400"
values_97,30,"{8500929554219948469, -1190759792233279374, -3174857290862697318, 3963989428029244665, 1299322075538969839, -486227548549050757, -6673468618069540404, -8558766234289125910, -7807512714132699205, -4218936809998198912, -2638383661180568195, -1146706389281563240, -1211311043233769783, -8213860632484095847, 183475745535164530, -8649284699609916650, -7722723306237431071, -7410109048857624481, -3508831037907757749, 3591630494040839975, 1944164415157093514, 5868133000381588571, 6324785439762746561, -7377942864750228988, -4932334693954475477, -1181981016985946801, 6229531941746916631, 9136344457625982557, -84400635257761518, -3061547225722449149"
values_14,24,"{3401459947673107877, 4204632601981394800, -4275280910239616992, -9071160565589748834, -9185083191602563520, 1071597178026202966, 7185257220447881092, 8302845232802159279, 254468826794148374, -8010340561011754652, 7450374150486021058, -1132524767539330407, -3879341897757973488, 2402375237912802772, 1800548120762603589, 6734663535901325220, -6055317782607685862, -5590272949257309903, -3740562798340009880, -3544092427606334762, 3779843596158768260, -3318281508078084281, 3822671637958979298, -2882345269334686827"
values_87,5,"{-6072748168731071815, 1922429189722459563, 5001139106683617593, 996248098594433204, -3585640567538503173"
values_50,21,"{-5307302856017781619, 1089476301545365663, -659032743047432171, 3434535711059296694, 286419474767778739, -1894930088854452436, 4719626339908643964, 2451156742111274353, -8634127400110625045, -2936760632004473560, 3006870111085093559, -7901880859671292153, 5748309921030294336, -6230246921247786184, 5502279177082275467, -8611584813443698570, -4029780823472523983, 7298664769072489134, 6374202443554978561, -6291392448074676539, -1899580118661455220"
values_83,30,"{-3009475826424242089, -4467305614047954566, -2913470686758099030, -1210157873870915124, 3541469966579670972, -7570259703759564619, -6150158713734923594, -8811717744692957682, 928312936072461397, 2660134612500979638, 8464565005246168583, 1311577636534571777, 2651141087281088979, -2517901498035810407, -5615824724677471254, 7061394503822864689, 7074853360738691413, 7646147721303747599, 263369614842082221, -220934926143568413, 2952493029250857523, 3760406630006778408, -137309831650219155, -8107080458997911889, -4514834860263256001, -4243956676935922724, 4473338202460042311, -4818970100677744140, 2286073946221506527, -5600938939222480442"
values_67,13,"{7864725548442143469, 4140217521662317312, 6004766537833472390, -4058131306381039915, -7867541118553541941, -7845730246738217480, 879638831223567682, -5047930823655842575, 4660126395158223121, 4522493333446958598, -8159722754236270552, 5494138032560111389, 8472619113099998801"
values_86,20,"{-6744811464343569983, -1315887478626710795, 7986713540979928251, 8292305556293410906, -6301012873426574846, -9095225375746012923, 5746072855961488699, -8099619647959875941, 7256023665317483045, 2274213779934781776, 7316614565219652687, -2150013787375603608, -450954937189814608, -3438780322559006218, -8132776733219672440, -6741245037368282580, -5004612414673542798, -2908318640534141263, 2366974684001918167, -1481812435340101353"
values_23,26,"{6850818241293972546, 8253029451662203316, -5819442764558821531, -5815607470624665992, -1987230502522159272, -3751526703682762085, -7844767360821435587, -8637697228516901273, 3942216119367407095, -926590413753769337, -8575770119145762730, 4041472675101953310, 617801939489062008, -3752246771778245867, 3556643226164907491, -6291267393469751974, 510658657101488164, 6726660879661256360, 3773421494874131358, 7226933482734492206, 5044502598859944435, -8366775603667347052, -3785474881597159268, -6565976767276308949, -8579251499299425234, -1930520706745177295"
values_64,13,"{-5098043699751204064, 6019010460480162887, 2076598719644704465, 7624648911601468079, 8455254205312191931, 8445408493853280866, -2469370289556231269, 8376596839549517580, 5356060263047275767, -4088412951527328132, 8882649558500117598, -5106088991206800953, -6709353440850660195"
values_44,18,"{5606952278327912537, -2366372664931593684, -4851228916324377042, 6363201584068797011, 8959398019845343570, 5467060832590953131, 8918057154295399004, 909082811760107098, -6644962294343027922, 3668140339466442643, 4650417527907289782, -7328508967192370709, 8988971143343140676, -861526177181186176, -1788192349467641336, -4171714274845832449, 4225639649805192293, 5375103444029662997"
values_71,18,"{532217772388504961, 4240334442765799001, -6587359887646461037, 3572197152526767301, 7622803634387372482, 8543645672873749936, 8554672551264520504, -8929860136071107677, -4469558458401918182, -446526591323333018, 6523805450806055555, 2024047548756855589, 4414237665019709697, 8407931981738230280, -7299065780664318596, 7495358388079913594, 1688939112420645226, -6223764025362733461"
values_93,32,"{-7831891317301065848, 8671710255390078402, 1047290966447330711, 2062219646576658968, 6353789103101215292, 1134827999753188796, 4952264519471726409, 6251211560625885247, 7331067469926457086, -2699222570782376458, 4217987714938404313, -5571107136194249956, -4612340441649396207, 152667644504141723, 2658182297794406520, -2820049620394136407, 2368077754068887080, -7446446205941983561, 102311914218072799, 2929395771675394581, -812214512935569327, -3906212951665504404, -5447627657323522949, -4772490143456074669, 6182356107611316546, -1355216832187015383, -9064060218604159191, 8313963653852755574, -4780083914003670841, 1634333476307884797, -1102643074165914484, 5360838837031916104"
values_88,7,"{411551045171088470, 7938912913488758108, 7010560602952767833, -1411597867761256955, -2947120963239007219, 3028196158585571760, 8484217346619211955"
values_26,16,"{5277419840466723263, 3876940075577572072, 1656191023963323729, 4971262072117271008, 4731344683759678983, -3728918972022851613, -8406042686179148352, -2859265579954145332, 723702893487268473, 6004983904049338580, 5677422935519545819, 3153301401646869832, -1290879837681909375, 2450270095355478349, -8062900552668212426, -4750587935615329874"
values_59,32,"{2408683472896787645, 4519999668361809682, -7430208840900370059, 6960700012097457821, -6317128677649988097, -5455394254520709205, 3316242714664828020, -2413368667517639831, 502919425405611042, -7233844402520860878, -8730749971171041411, -4037440297450210751, 6619577740699587597, 1987939989298064170, -1452057375693468674, 7106210237164620210, -2043904276556096014, 5945583652494164192, -1542333134459836345, -9114751049894440222, 4374518753483708043, 6219551130869242981, 5977901539295890238, 6538010608852366574, -3949702193753273270, 6225599626847705232, -5739666592428125419, 1891092732665299885, 7775013406599244621, 8448829985020577038, -314867384862632021, 3391208442166110833"
values_57,15,"{4551459578379292992, -775423032557679009, -7243439327468535324, 6397340112468401321, 2932090640002831109, 3345355659344222114, 3607210498341923214, -585042744206539426, -1115995902730650736, -3289031527282766045, -2908346088531275782, 2870744722702491805, -1584770776284507579, -2165756215632682130, 3154373687144814509"
values_82,22,"{3452249181832268731, 836633091668828993, -2266825787749060376, -9125283094197557423, -8398357740935865404, 44010680381698031, 4566999833263592440, 578013817986565393, -4910080318655809235, 5669230523903454703, -2300802414126892887, 8892555528238728990, 4993829019631484946, 2826801196077469138, 1803606639342980199, -6500186503182460628, -77243007885537744, 3399947176097056451, 8311469579963279531, 5759473559034356425, 5951366842069714931, 1588290413737825951"
values_75,20,"{-2246964028137401036, 1442319126925773916, 819602417398535172, 7852086482128431165, 6369521956678741735, 2898888701774093834, 1488637788614751676, 4014064736104387466, 3736214184125730807, 4233106148432503026, -6184132387784171555, 7204056921260952102, -110140435108343950, -5631367848997464354, -8237412991509311273, 8684875366836123468, 3347075497259514299, 4466603320213678530, 2369061921632340279, -5617906054148010513"
values_51,9,"{8100387274912755261, -5286480820458057098, -3053386770063603909, -6730194931191626460, 3000144928734794926, -7598118280425924075, 9105337941488360803, 5917884957132245450, 8406240011240613511"
values_7,25,"{-3414096929305745193, 3738833413507567060, 7369024051464263974, -7340289412664251093, -4809959970345164892, -1492679002140161344, -1810324835627589873, -2463542517613714107, 1167475042127920314, -1915266212899568348, -9089823951297136501, -3231447182478119853, -6560267094027818736, -5058839135159806048, -1480427582820368222, 6940586121572439111, 709493338655679523, -473657988727616378, -5434346037111074224, 2028783531031179258, -1798172910085670684, -7957467731864597167, -4218913732615499847, 2183772734473888722, -8329936238868679923"
values_92,14,"{1792904941523429810, -4931195460142678330, 4403102096071119980, 5119103495877984380, 631969876329394001, 2805680317508616019, -7835555218405274627, -6241956456457305389, -4055207613106108050, 179979692731728322, -70931150736366722, -7038651510893584920, 9159178393517894932, -7769287243972672355"
values_56,16,"{6115589336386172509, -6110258235646231104, 3105434258483379670, -8475906567928116095, -4685690573620030337, -616830155622469517, 4823250643011907683, 8694466474474939009, -3229633192732334354, 5040145089674301447, -5338532943956223043, -1400233120709065256, -800252501194406026, 4221022171663422150, -3774346073543758822, 1296075827991648114"
values_47,27,"{6255905803079838569, -6888131561892203074, 8839489461156019490, -1126251272133286962, 4583456908876890874, -5932515694851207106, 2908533854159038568, 8481903645370073313, -1859062872182230675, 2514660271988746367, -7739164413855337948, 8473695274964787894, 7546533669040463045, -1174146773217153294, 6757408369540355357, 5109723754747999924, -529106804757585983, -8487633161530582604, -3940562776608723334, -2990124681250025430, 730009991611984333, 5878898919314278913, -4588524405068823161, 2186104255814121705, 3327097065867846280, -7569513562587573383, 5116936825152593737"
values_95,5,"{1533664411461803918, -4440872574742045236, -8613687834748629934, -6164075769300333043, 4521526041816021144"
values_98,11,"{-5916089669029709936, -3662582276256810392, -3019752184611463246, 7554921407051845725, 3398095833945284007, 1802233642908891222, 5317332835779348196, -1232772639003790424, -6734558814624138786, -8372561396812932120, 6401690662516618782"
values_8,20,"{-6075452822574262630, -830532028529069454, -1479837632256051995, -2593893644254553963, 3979362066424069907, 1370191252681493621, -6080482443766005521, -3358741368013608989, -9161839815248230182, -3815805717480667050, 4310762543025622875, 1360399894644481119, -3161684991738905351, -3558977280170812770, 425031720476487260, 3724311071910638269, 8332325529220948375, 7519250229096820732, -8443137920928835200, -585223895644823822"
values_18,11,"{-7907165278221169643, -3831171128836155971, -2886152997496333564, -3840103987067918551, -8662733394895915882, 5315885690964521362, -6407523846577434233, -4854683637398182145, -3453393164452306506, 5601675871433877766, 7894533220878192393"
values_28,5,"{6388181920493701003, -8885692356456061696, -1719389239959307396, -6936250249840675294, -3700936576302091326"
values_81,28,"{2364843157860210103, -6965354821747352258, 1474122948043422187, -6886042621124915531, 844679773278311295, -5146760335318948721, -2015645798643716752, -8642980456612521878, -641389930185292594, 4958594859361043420, -5568674040918753749, 8393747028667368677, 3494526616843688197, 2389728598271830172, -6685400294588258316, 6195883208539782749, 2402048631985736136, 7158841062963901189, 8373764907821280592, 3044263683549930031, -6142733994944503622, 3182671282067828858, 5307994172102426850, -4517489389772652340, 1081175597602168085, -746477515104524252, 1891656975190564318, 1068488450886037393"
values_17,9,"{7101179032871898703, 2675848447594391459, 4349904941628128586, 5784676940821391915, 5012525856790359651, -3422748596578676040, -8091030852024870288, 2686456746274246927, -5804034802691523019"
values_38,31,"{8875300428726305709, -7371932832483595388, 1721148273031648626, 1020958607145438816, 1195691600779790944, 4369431235775742999, -6053148449895269821, -6497763118373294770, -7263764425248604094, -8731787439300584906, -767874499907377274, -8881867724417668667, 451466070280547118, 6390996431788721691, -3446618327023333610, -6627423563419456207, -4728750277616205457, -2916412288657921935, 8816245165631805439, -4592043950376561924, 2734229861732618431, 8764246415439422530, -4119239883461043657, 8109443599240514189, -8581047378208663090, -3856841422775682502, -2731138215657103674, -2110936270072475268, 5237609329561353664, -8568551558724694081, 7891367782821002977"
values_41,11,"{4476979135865936579, 7253546872137235155, 3673633906922558139, -6955244261722420029, 831978546247042616, 5956269677140535982, -1761772692872789479, 8106650553811011165, -7045382495374397931, 3037010973640639443, -6578180706372309938"
values_73,30,"{-2876348091824736573, 5888201657114353972, -4775811680187119262, 6594892288656321184, -3168314504212221727, -1315635784533413842, -5985562026694146231, -6887254733657275371, -5117978376871792475, 1356921577650674392, -6405166155740499399, -4515553511910077378, -1853077019720308762, -8578270503782301440, 835830004955455397, -1239192902950814317, -5915362312092694849, -5299713107627297611, -4335027270696844075, -8422375972760777121, -7519360285923855496, 3959935539614187111, -4941234412099739425, 5048658440688767086, 6836359753110917792, 5926173655134266062, -7450447180441248064, -5805290023105371619, -8019170342512397226, 6269697246178864844"
values_66,24,"{-3561654842133224771, -3911864097479673748, -4399639253590971922, -4306034081693235253, 7160677570171230135, -2378428501713193565, 3695175846081182034, 3698935522154115611, 3121966592927670856, 3117138617884021916, 4035349227749458571, 4581401290032373173, 4194590833070155724, -2716893708285301936, -8400024951195393871, -8560658951929495663, 8734794576869286513, -1418650675003310682, 4549343179853665747, -7421616837743767700, 7154325372654953763, 4831428440824933319, -4450026554647120816, 3618853976626681219"
values_58,15,"{5533227812606603559, -1465914381345280986, 3778422575481032256, 5717151835293583262, -4528648069921696508, 4396361061687727269, -5782026285683724994, -8638560260825291139, -7764536543257048752, -8989194273919544109, -5836696848969926380, 6702124531754913330, -6228428995673941326, -28605020130630456, 8348349286603293463"
values_70,27,"{-7880303581486438935, -5011653475346825022, 8585302274208142880, 8565520454609145379, 6908574518320277308, 3020897154552644459, 3895523957735352733, -5833575656987129644, -2697340439402828023, 6968660596526915491, -1347412085605845317, 410569456000080774, -99630427762855575, 2787928559043664942, 7340084368190242514, 2850104108879874236, -8521807557607243957, -1272782489428129856, 1618875133747410187, 7959206304171304435, -8096081570922640328, 7299742755463956629, 1862966831167373139, -7123668160085041461, -1855029291965314530, 6218540589805758474, 2530891512331344917"
values_46,26,"{2225791263284044116, -7112495209091006656, -6927790236285789931, -1791504099909245104, 4076712443645958928, 7664273513171100359, 1492098831894749950, -7430871585786082130, -4909993802931534630, -979585934748824798, 7461356438791116115, -914465697341746477, 6172136459438312325, 4097400463216364126, -6121840784543203947, 805084970915610457, -5415879677969641024, -2708730917864943504, -1777527793796246488, 4342004847943472645, -6461019157376554469, -1604269744406698734, 371349168960451383, -2507547653426706484, -4757005796500562290, 2947359056591857228"
values_11,9,"{-6683545107434602034, 5578995882490363339, -3472565141373531057, 2722810555492564606, -665589560710375328, -1062208787647670134, -9129979507402363948, -3948227751504868889, 1185667553789972201"
values_33,9,"{9163886487650015020, -1020294587681064923, -8917500000351377890, -7051623319171632301, -8256758408603869556, -5490784149931883565, -456342396785050405, 6457400551393230518, -3703374909425950579"
values_72,7,"{-7957605427299710558, 3507718441361294208, -2081459797273524613, -451198399887698243, 6457353026075376067, 5292906576944176369, -8266167572461042759"
values_6,22,"{4501777143233389899, 6273689590326318097, -8786066632055152214, -8978257322466781120, -99264788487595229, 3175137878997461701, -7097602493170950801, 2658370135514559440, -2852104305677845831, 1998881261273415382, -6713215560753790613, 4804579653092548513, 3803852589722022090, -1202030586794379562, 4102097247104598694, -8917833453112835498, 8015358245252130277, -1841190251326106934, -1243565303772196806, -385595707162885624, -8823553972422491477, -2613805462180960090"
values_10,13,"{-7562085338609179239, -527518713096461275, 8515401727000345379, 5012438595320050410, 8942444263907368487, 7485650329946848819, -351019818513664597, 3897566543060750188, -4817118968958186926, -5300341173926567596, 8938848241476135057, -3810618320538365251, 8237474740861709628"
values_27,3,"{-9034260713413306709, 2786503247425779316, 269637100681194371"
values_24,5,"{8426823803016468665, -2876249680812814042, 6544199246584747964, 5046365849600116471, -8415647634603656287"
values_3,13,"{5565130538322387731, 6023977923670391342, 5295144758939112619, 5175799466868772047, 7996289279714152833, -4479236134344070643, 3509984336412761205, 6526739873754018636, 7313339711144505429, -1405967963727973897, -1518884702922288778, -2812627908936788629, 1166536514756395863"
values_69,6,"{7637926139690770212, 8937292459452649774, 2605027522173360968, 8001024371003509908, -3931428591169834387, 8793102423365332337"
values_36,31,"{-6552086608372697397, 6942114584901030485, 7959667490287493182, 2179271837734596262, 8634326841239468529, -2514714607011027674, -8677014133853924673, 4013268397185424789, 5588927525034786245, -1621353413869931454, -8091881550527135178, -7394097778373476946, 5493366075470007677, -4176519519172574054, 8874685193065256725, 3037161149312113015, 5365477163004429898, -2300863802646259968, -6999193612516979797, -5975663714862782259, 6329541609266686666, 7538281784420760778, -5259262127810109979, 5708214586474057375, 4429453076961604648, 3770124859796393338, -4904198271998121802, -4073297342102896804, -8182109018464068467, -8694665193659188922, 8019282800784928089"
values_21,12,"{-907714264299890206, -7307792665590034456, 2804794037172492085, -4616021492165974029, -4194452748147132787, 7277494288586239635, -6380324162143859053, -8895571622438378287, 1922124402000217224, -8684804754535983987, 4685658005692241161, -8878503940028279309"
values_5,25,"{787866244400197427, -8922524272643900018, -3399934691183314826, 89245284855566032, 6853546232868484042, 8888100472700478997, -1899095948315268934, -8388856663734748933, -4882882954852322294, 3049159560577811646, 4985442397507208852, -8741949234137882875, 9200399980774211649, 5128911360261846354, -5079449658735446604, -4340912811173848435, -9218972712683293576, -8469851077485350649, -6486599463570639067, -2963047159145261244, 8959334044359743337, -465082023744617640, -5178636371428257319, -5527768663519582573, 5675524231878495875"
values_49,5,"{-8733828336782661498, 7818044112150576926, -7533703028220857659, 3166129923737623790, 2747630680837194918"
values_1,30,"{7588115759079932793, 5872801901959528823, -493061688858887219, 6366651445391750232, -2732598725872472273, -7199142433841175705, -1641939093070290060, 4303811173201155646, 1365460579858518046, 2814182948833466181, 3537448193701631387, 2294909484764708708, -2874378851454536807, 1821554536098632375, -6334178999962882259, -1524896814990697020, -5729764285559189835, 1024950741028552300, -7444122309793081246, 8050854214951484978, -633818198438908191, -7907198979498161881, 6482918492527861475, -1261847555569026577, -266584415005456055, 1423388984098386698, 4882804788998937908, -5337352175356537466, 1668326847862053537, 1540273494057454961"
values_2,20,"{-7583360365105579473, -2638370302662021151, 6959456853900078411, -3307780267089964360, 5294511005360469022, -3248929244317426216, -86777038749203522, 9017696144982352712, -8505043188567887764, -5855850989650116599, -8233500837929503307, -219082000519671807, -6680665099411616285, 8591378888463975903, -1357897883556712167, 1831033231144711021, -9183728701662641042, 9194233558886836069, 6555635288492410210, 3584219732558780336"
values_13,4,"{-5799195168384653351, 7903911638098807229, 4265783293466458125, 7315032785614521981"
values_32,8,"{1724393008116252931, -6243239296026786191, 5725559317426890996, -159370433284050299, -1136828742416372211, 7741398815977034626, 5504291044999480311, 5950804134336453290"
values_39,32,"{3256835032771570108, 1253344005635971634, -2000963683621208714, 5544820868372142174, 4883080232048498212, 3332429856441030539, 7314799708620991353, 2086082503532347024, 3435996354824348620, -5411416997555909206, 8193091938268184624, 335898239738215037, -4308770350390985553, 8137052721008301314, 9076537359666976336, 7388803582347135471, -6809262040994403622, 8584034931639539460, 5116323575614019547, -6127468156295156765, 8055811733831325987, -9161748627693834116, -1322487506854988141, -5441747977666045429, -7842529465048871326, 7027277469418759707, -7735894012795603899, 3780629522914469728, -7905629275120920543, -573001095871036339, -5421232079079352579, -5605921151272164094"
values_4,31,"{8945304665995735881, 8483173677831947964, -1077021633098895912, 8143206849177285869, 8736729003428766326, -5300029335752336904, -1837240221018646861, -3205691355706221915, -1275655819361847387, -7329085636562742413, -4829103486209497540, 296000753032707376, -978467259410567381, -3357124630243073524, 7612605229119597751, 8201526662205542209, 2515896646678460736, -381073102543325173, 5816933713444686778, 4243097357545072926, -663379350303114194, -5923196526792677210, 7386848568191317355, 4591993721345730258, -4746374141998451706, -6380714846575335211, 6404448571851638817, 6958322339486856002, 5320970452865786412, 3726865864888123083, 2546689151232917932"
values_65,18,"{6189899665040529186, 3752161742332069087, -6826736351277383117, 2087700400651410442, 2904691344058712901, -937135592912963028, -8145341737504445749, -5149621894491186077, -2073120962611458036, -6752360520947335164, 2188068809339802380, 5144924587044070800, -5534843140817657385, -4505639124621491722, -4618764148330442764, -11854945704255930, 5177640870279091690, 5827824053958405383"
values_85,22,"{-8551845819646405695, -3267033480409117960, 2694279992952223063, -8346365979636838209, 3560372231025366783, -7798277664247014219, 7096520297180972184, -5111247465556580507, 1308965378353642164, -5306956649177077639, -6716856635421483105, 8575415103460911380, -6130585961015324721, -7185947614605366051, -3854757018056515144, -5807147508525409935, -7263217691390710714, 138536985761542634, 7953538174255515660, 5122213395713013839, 2404784060454684827, 5059552774794227086"
values_62,14,"{5272059163375919510, -8687882929653732197, -5496293564757835209, 2778471829093161983, 9215982844277246379, 7896383464369382826, -1398574421705228409, 603233589089260086, -8470036726533371393, 4183926583871902444, 5987649637122398787, -8973831565869122829, 6375787360741050288, -2403940526531705968"
values_91,14,"{3039085024330255585, 4867239661322330408, -7648174299419984669, 6575008468173878000, -6150167667723850511, 4512202321087224443, 2555971970011749818, 7884471210593343638, 3639374105237322096, 5446557584993142894, 4932670457867508915, 5635231234322565355, -4821422406001991679, 1405166981938851044"
values_25,21,"{3573753410003539320, 3970620222292896307, -2534594429112446812, -7963085068259243048, -7549056505676631855, -8008696943832460150, -5885909550184973290, -8472977494952932413, -5660825898503229087, 6977199352066508139, -5233714858985799718, -1199617452629926334, 180174088124583641, -2564531067443229424, -2712557407789413008, -511833839943796669, -826180786014709925, 6246788726730217903, -5923700884626153582, -5430288436948609553, 698247814109558309"
values_63,27,"{4217567453911099585, -6713391392557320839, 7196912678766783820, 985075006069143620, -3086540576703777241, 4171736909845679708, 2876802616570885490, -2555967632716256573, -8211920486979985888, -7356283688350188748, 5579839219955948901, 7147254423622656484, 8017182133525328004, -1718886943031494750, -8906762104129385507, -1351085677609861645, 662552046128721032, 1482421566015785109, 3119863986673567446, -4678596728584138608, -1423855741391896019, 2802111095529150464, -8368310280612949307, 4348903052954917577, -1389822800716306304, 4822993215745015087, -2284190340743800513"
values_12,3,"{3244239091925110814, -7120134398383616154, -5730264953841441137"
values_79,5,"{-2002262305976752908, 7806440815106049285, 2644665650268135824, -2002442600453251940, -6661326214113689661"
values_54,9,"{4260246783279017138, -1337895476144797950, -7244989403629875791, 8370144959648196123, 8016998066419119284, -5624754806834018576, -5810321097480775036, 292259894340035613, -5764599405303268411"
values_9,16,"{7092293108168834960, 5433832443506333542, -3235504650947022464, 8174465269565863695, -7427605859840263853, 4492249948232934756, -5406532751686479908, 3806124599489834401, -8939032797606413329, -4740269930309757322, 7381825831900873181, -5513732370470341340, -2230001326404612221, -7592369873982275920, -3911055021054439081, -8653817150460321840"
values_74,17,"{-910921736515501030, 4903436367642537846, -4735903599994149050, -4078940556889096804, 96274438478268382, 4432634099792515609, -5421504703883596132, 3577508028575641438, -2236318133574019156, -3482321418007037609, 683996057208964446, -449684797291152443, -4212694597543208115, 1171842002392878979, 8665544192732432459, -5998402642923681641, -5313016436276425317"
values_22,23,"{-7475130465423058264, -2493110875278417797, 6749681758612415848, -64128434866716426, 8271923823668742550, 1257701517168564043, -3918668898669216441, -971036380211732448, -1385640026492438058, -4332800594517681021, 6827007990400142338, -7151091560839613695, -7075145166912144099, -2048573938617642052, 677386537798700751, -3382985292979184715, -3774560317339344825, -3920398599523355879, -652498476480038685, -8356323435283511224, -1524542638253249915, 3499689595402972079, -6995945010543329819"
values_89,30,"{-5841082494510585, 1392601470747614701, -8268353307873263583, -5147056251235072337, -6142942500488108595, -8239626831115599598, 1849096857348641628, 8301088459434915436, 294212670482414137, -4899350198197438246, 1625011900682009372, -6958024012014128615, 7311894368928637930, 2933987816540190508, 2770284929196518849, 6312306128593365557, -181457248090184273, 8179498512655555167, 7355100397092112323, -8877000818278707080, 3837016121295825580, -4771196053141349614, -8258994036739442056, -9216472712612561827, -2536852447720928575, 7731448570270613437, -317543951782034194, -3482116823356603940, -6698657252801874939, -8159684853106321028"
